target_id	length	eff_length	est_counts	tpm
Os01t0734100-01	842	572.925	497	38.076
Os02t0607500-00	1746	1476.43	20	0.594578
Os01t0563000-01	1666	1396.43	0	0
Os01t0563000-04	2165	1895.43	0	0
Os01t0563000-03	924	654.727	0	0
Os01t0563000-05	1160	890.432	0	0
Os01t0563000-02	2287	2017.43	0	0
Os01t0563000-06	828	558.953	1	0.0785266
Os01t0973300-01	2914	2644.43	389	6.45668
Os01t0889800-01	1312	1042.43	78	3.28427
Os06t0635500-00	1034	764.432	0	0
Os06t0303501-00	568	300.217	0	0
Os08t0260400-00	1139	869.432	588	29.6848
Os03t0729000-01	1981	1711.43	7	0.179527
Os08t0538600-01	1718	1448.43	8450	256.065
Os10t0534700-01	2121	1851.43	0	0
Os12t0248600-01	579	311.002	6	0.846798
Os04t0659200-01	2487	2217.43	37	0.732392
Os09t0465800-01	747	478.159	670	61.5028
Os12t0128900-00	534	267.241	0	0
Os05t0433900-00	729	460.229	0	0
Os04t0569300-02	1273	1003.43	38.2182	1.67176
Os04t0569300-01	1341	1071.43	78.7818	3.2274
Os05t0400800-01	1311	1041.43	653.997	27.5636
Os05t0400800-02	820	550.967	346.003	27.5643
Os03t0226800-01	3558	3288.43	7	0.0934332
Os01t0878400-01	1760	1490.43	199.875	5.88625
Os08t0359050-00	606	337.744	1	0.129958
Os01t0544450-01	2811	2541.43	1335	23.0566
Os08t0549450-00	466	204.048	2.15203	0.462922
Os02t0749900-01	1389	1119.43	536	21.0164
Os04t0570125-00	1358	1088.43	0	0
Os06t0528600-01	1591	1321.43	93	3.08909
Os02t0832400-01	2632	2362.43	0	0
Os02t0832400-02	2960	2690.43	875	14.2751
Os08t0162900-00	314	83.8618	0	0
Os01t0810300-01	789	520.046	50	4.22008
Os12t0124000-05	925	655.727	13	0.870187
Os12t0124000-01	937	667.678	0	0
Os12t0124000-03	1024	754.432	0	0
Os12t0124000-02	996	726.432	0	0
Os12t0124000-04	968	698.574	0	0
Os08t0265500-01	3643	3373.43	448	5.82905
Os04t0525900-01	1880	1610.43	1692	46.1158
Os09t0351800-00	627	358.597	0	0
Os05t0533450-00	978	708.539	7	0.433637
Os06t0488125-00	1855	1585.43	0	0
Os06t0520733-00	375	128.091	0	0
Os06t0102600-01	898	628.759	28.8378	2.01312
Os06t0707400-02	2025	1755.43	6	0.150023
Os06t0707400-01	2693	2423.43	0	0
Os07t0546200-01	687	418.359	1	0.104916
Os03t0744650-00	1565	1295.43	859	29.1052
Os12t0190000-01	2086	1816.43	5019.21	121.285
Os12t0190000-02	1292	1022.43	989.791	42.4914
Os06t0141133-00	1399	1129.43	0	0
Os01t0855700-01	2125	1855.43	15.9829	0.378096
Os08t0543500-01	3880	3610.43	9	0.109415
Os08t0485600-04	1933	1663.43	98.5075	2.5993
Os08t0485600-03	1157	887.432	0	0
Os08t0485600-01	3970	3700.43	314.923	3.73546
Os08t0485600-02	2676	2406.43	424.569	7.74403
Os02t0298100-01	3630	3360.43	369	4.81974
Os01t0932500-01	2410	2140.43	0	0
Os09t0494200-01	1648	1378.43	189.791	6.04341
Os09t0494200-02	1453	1183.43	296.209	10.9862
Os01t0923000-01	735	466.206	705	66.3748
Os09t0347900-01	1691	1421.43	44	1.35868
Os02t0671400-02	460	198.705	30.1995	6.6709
Os02t0671400-03	499	233.992	17.447	3.27275
Os02t0671400-01	3869	3599.43	335.353	4.08941
Os12t0568500-01	506	240.59	0	0
Os09t0521100-01	1492	1222.43	7	0.251342
Os05t0592350-00	553	285.562	2.46613	0.37906
Os12t0637000-00	1389	1119.43	75	2.94073
Os06t0225100-01	1698	1428.43	125	3.84098
Os07t0432100-00	315	84.5886	0	0
Os06t0522100-00	399	146.884	0	0
Os03t0142900-01	2129	1859.43	1147	27.0754
Os06t0571800-01	983	713.486	0	0
Os06t0571800-03	1782	1512.43	101.315	2.94029
Os06t0571800-02	1633	1363.43	2.68481	0.0864316
Os04t0127800-01	3214	2944.43	184.983	2.75754
Os02t0119400-01	1049	779.432	651	36.6602
Os06t0251700-01	2760	2490.43	1890	33.3103
Os03t0744200-01	979	709.539	165.461	10.2356
Os04t0632750-00	2140	1870.43	0	0
Os09t0482100-01	2409	2139.43	40942.4	839.976
Os10t0108700-01	1504	1234.43	0	0
Os10t0108700-02	1448	1178.43	0	0
Os05t0127200-01	2374	2104.43	0	0
Os05t0127200-02	2217	1947.43	47	1.05932
Os11t0594700-00	498	233.027	21	3.95553
Os07t0120300-00	429	171.91	74	18.894
Os04t0121300-00	2190	1920.43	0	0
Os06t0731800-01	1301	1031.43	2745.16	116.821
Os04t0615500-01	2440	2170.43	307	6.20846
Os01t0606200-00	288	66.7428	1	0.657639
Os01t0647700-01	2521	2251.43	380	7.40827
Os04t0280251-00	3147	2877.43	4.31425	0.0658101
Os05t0451100-01	2070	1800.43	1804.98	44.0036
Os04t0516200-01	986	716.468	0	0
Os03t0799300-01	671	402.38	0	0
Os08t0556300-01	809	539.981	27	2.19471
Os02t0128800-03	937	667.678	0	0
Os02t0128800-01	1375	1105.43	172.287	6.8409
Os02t0128800-02	1337	1067.43	720.713	29.6356
Os06t0298700-00	1158	888.432	0	0
Os04t0572100-01	1879	1609.43	19.3894	0.52879
Os10t0558400-00	1194	924.432	0	0
Os01t0816400-01	1379	1109.43	1.3358	0.0528486
Os01t0816400-02	6579	6309.43	3996.66	27.8035
Os09t0569700-01	1502	1232.43	115	4.09569
Os01t0848475-00	1973	1703.43	17.8233	0.459256
Os04t0481050-01	2877	2607.43	16.2732	0.273938
Os01t0688200-01	1296	1026.43	353	15.0951
Os08t0324600-00	825	555.953	18	1.42111
Os05t0237100-01	997	727.432	216	13.0333
Os04t0613500-00	315	84.5886	0	0
Os02t0177800-02	2273	2003.43	1177	25.7866
Os02t0177800-01	1378	1108.43	0	0
Os02t0571300-01	2887	2617.43	1	0.0167694
Os09t0524300-00	1961	1691.43	30.8421	0.800354
Os06t0176000-01	1077	807.432	175.445	9.53732
Os09t0409000-01	977	707.539	7	0.43425
Os02t0106966-00	847	577.91	159	12.0762
Os12t0180600-00	1983	1713.43	0	0
Os04t0510200-01	1515	1245.43	545	19.2074
Os01t0596600-00	1188	918.432	0	0
Os12t0534200-01	823	553.967	230	18.2237
Os11t0596000-00	6336	6066.43	0	0
Os12t0609600-01	1092	822.432	1	0.0533694
Os02t0698100-01	1484	1214.43	161	5.81895
Os03t0780600-02	397	145.293	24.7031	7.46272
Os03t0780600-01	1738	1468.43	1618.19	48.3691
Os02t0208675-00	1209	939.432	57	2.66319
Os05t0465400-01	1096	826.432	6	0.318666
Os11t0528300-01	835	565.925	837	64.9171
Os03t0793950-00	474	211.123	0	0
Os10t0567900-01	1813	1543.43	163.854	4.65973
Os06t0472700-02	1629	1359.43	316.628	10.2231
Os06t0472700-01	1717	1447.43	674.372	20.45
Os10t0351200-00	1610	1340.43	0	0
Os01t0646700-03	539	272.038	10.0006	1.61358
Os01t0646700-02	1622	1352.43	160.648	5.21379
Os01t0646700-01	2881	2611.43	1254.48	21.0851
Os03t0626800-01	1492	1222.43	738.035	26.4999
Os03t0626800-02	1391	1121.43	43.9651	1.72079
Os04t0403400-01	3288	3018.43	195	2.8356
Os10t0410600-02	1225	955.432	1101.94	50.6232
Os10t0410600-01	566	298.262	66.0609	9.72162
Os09t0306800-01	2320	2050.43	763	16.3332
Os03t0818000-00	1224	954.432	531	24.4198
Os04t0578800-02	1742	1472.43	331.767	9.88986
Os04t0578800-01	2284	2014.43	1033.23	22.5132
Os05t0447500-00	1944	1674.43	719.189	18.8524
Os11t0702700-02	1867	1597.43	27.1566	0.746183
Os11t0702700-01	1911	1641.43	185.843	4.96954
Os12t0165700-01	1642	1372.43	1226.4	39.2224
Os03t0575200-01	2904	2634.43	549	9.14697
Os04t0348400-01	1770	1500.43	242	7.07931
Os02t0694800-01	1565	1295.43	40	1.35531
Os01t0633900-01	1252	982.432	59	2.63598
Os04t0581000-01	1361	1091.43	32	1.2869
Os07t0495200-01	933	663.678	3432.77	227.028
Os01t0852100-01	2122	1852.43	9.80665	0.232365
Os01t0127200-01	2288	2018.43	0	0
Os01t0604000-01	1388	1118.43	6.61971	0.259789
Os02t0744650-00	1206	936.432	166.801	7.81835
Os09t0455900-01	1083	813.432	0	0
Os04t0521900-01	776	507.097	6	0.51934
Os01t0510500-01	2012	1742.43	583	14.686
Os05t0214100-01	892	622.774	281.321	19.8273
Os05t0214100-02	3242	2972.43	876.679	12.9456
Os06t0529800-01	1678	1408.43	1200	37.397
Os04t0502200-01	3810	3540.43	1540	19.0922
Os05t0445100-02	894	624.759	44.163	3.10269
Os05t0445100-01	2396	2126.43	0	0
Os06t0598900-02	347	107.204	0	0
Os06t0598900-01	1806	1536.43	4050	115.7
Os08t0481100-01	1773	1503.43	51	1.48894
Os09t0508200-01	1088	818.432	9.39092	0.503637
Os01t0116900-00	1548	1278.43	23	0.789664
Os06t0332450-00	1286	1016.43	3.27901	0.141598
Os03t0765100-01	813	543.981	205	16.541
Os06t0134400-01	1528	1258.43	442.94	15.4492
Os01t0934900-00	792	523.007	15	1.25886
Os07t0656100-01	2329	2059.43	238	5.07249
Os04t0692200-01	1119	849.432	261	13.4866
Os04t0692200-02	321	88.7027	6	2.96897
Os11t0552600-01	1330	1060.43	456	18.8744
Os05t0503100-00	1066	796.432	161	8.87297
Os01t0823951-00	352	110.863	3	1.18775
Os01t0661000-01	1606	1336.43	640.604	21.0395
Os01t0661000-02	1364	1094.43	92.3962	3.70559
Os01t0382200-01	1445	1175.43	0	0
Os09t0474800-01	2832	2562.43	885.479	15.1676
Os09t0474800-02	3383	3113.43	26.5209	0.373887
Os08t0384100-01	1468	1198.43	1044	38.2366
Os01t0362533-01	621	352.632	149	18.5462
Os12t0230200-01	3544	3274.43	15.4478	0.207073
Os12t0230200-02	2385	2115.43	32.5407	0.67518
Os03t0341000-01	1164	894.432	109	5.34898
Os09t0423400-01	2223	1953.43	152.264	3.42129
Os09t0423400-02	1904	1634.43	0.736282	0.0197728
Os05t0116800-00	1221	951.432	1	0.0461333
Os02t0582400-01	1050	780.432	1039.34	58.4539
Os02t0582400-02	987	717.45	102.663	6.28078
Os07t0516300-01	935	665.678	725	47.8042
Os07t0206700-02	2884	2614.43	60.8948	1.02234
Os07t0206700-01	1524	1254.43	3581.11	125.303
Os02t0749300-02	927	657.71	314.417	20.9828
Os02t0749300-01	1354	1084.43	160.583	6.49965
Os02t0753000-01	1423	1153.43	12	0.456648
Os09t0453300-01	1491	1221.43	138.472	4.97604
Os09t0453300-02	1391	1121.43	7.52825	0.294654
Os03t0647500-02	1907	1637.43	713.573	19.1279
Os03t0647500-01	1481	1211.43	136.427	4.94305
Os11t0579100-01	2780	2510.43	107	1.8708
Os10t0131500-00	1158	888.432	0	0
Os07t0580500-01	1206	936.432	857	40.1695
Os10t0571900-00	1182	912.432	25	1.20263
Os03t0652050-00	2701	2431.43	22.2418	0.401513
Os01t0229600-01	943	673.678	83	5.40777
Os09t0476401-00	393	142.125	0	0
Os01t0699950-01	3144	2874.43	0	0
Os08t0338900-01	2256	1986.43	247.529	5.46946
Os08t0338900-02	2232	1962.43	122.471	2.73924
Os10t0372100-01	3629	3359.43	251	3.27944
Os03t0777100-01	1847	1577.43	614	17.0848
Os09t0411900-01	1230	960.432	30	1.37103
Os02t0164400-00	560	292.395	12	1.80137
Os07t0546600-01	1748	1478.43	105	3.11731
Os05t0144300-01	3738	3468.43	1216	15.3884
Os04t0404000-01	516	250.064	3	0.526577
Os06t0542200-01	1691	1421.43	97	2.99528
Os08t0107700-01	1362	1092.43	24.9281	1.00158
Os01t0750666-00	1201	931.432	6.54788	0.308561
Os12t0135200-01	1463	1193.43	48	1.76537
Os05t0169900-01	1653	1383.43	125	3.96592
Os07t0567801-01	1119	849.432	70.932	3.66527
Os03t0194300-01	1781	1511.43	76	2.20707
Os11t0194600-01	1244	974.432	1.54258	0.0694847
Os03t0107100-00	1260	990.432	1	0.0443167
Os07t0249700-01	1573	1303.43	846	28.4888
Os09t0545051-00	845	575.925	5.04031	0.384135
Os03t0796700-00	715	446.263	37	3.63918
Os05t0391200-01	1605	1335.43	501	16.4668
Os02t0719700-01	888	618.79	121	8.5829
Os02t0699150-00	802	532.981	0	0
Os07t0547700-00	1737	1467.43	1	0.0299112
Os04t0543900-01	2948	2678.43	34.0646	0.558232
Os04t0543900-02	1884	1614.43	1661.94	45.1842
Os02t0257100-01	765	496.122	2	0.176943
Os04t0415000-01	830	560.953	559	43.7399
Os11t0449600-01	531	264.402	0	0
Os02t0805400-01	549	281.697	24	3.73956
Os02t0183500-00	1557	1287.43	4	0.136373
Os01t0833700-01	2041	1771.43	1628.94	40.3619
Os04t0599800-02	2342	2072.43	2273.33	48.1476
Os04t0599800-01	2568	2298.43	27.6665	0.528341
Os06t0248200-01	672	403.38	1	0.108812
Os03t0405100-01	1395	1125.43	1133	44.1878
Os12t0153433-00	665	396.4	139	15.3912
Os05t0418000-01	1761	1491.43	3454.5	101.665
Os02t0765400-01	1554	1284.43	610	20.8454
Os06t0696566-01	505	239.633	7	1.28216
Os01t0329800-01	2780	2510.43	1292	22.5895
Os01t0329800-02	1733	1463.43	0	0
Os01t0205100-01	1647	1377.43	413	13.1605
Os12t0112500-01	1689	1419.43	148.344	4.58719
Os07t0622700-01	1509	1239.43	187	6.62233
Os12t0141000-01	2950	2680.43	35	0.573133
Os01t0275900-00	2016	1746.43	34	0.854514
Os01t0127450-00	573	305.141	0	0
Os06t0503400-01	1146	876.432	3276	164.066
Os02t0621850-01	992	722.432	7.02907	0.427064
Os02t0669700-01	1236	966.432	198	8.99261
Os03t0727800-01	1564	1294.43	90	3.05179
Os01t0570700-01	1096	826.432	2217	117.747
Os12t0153600-00	894	624.759	88	6.18247
Os01t0226600-02	2555	2285.43	76.8447	1.47583
Os01t0226600-01	2776	2506.43	22.1553	0.387984
Os10t0456400-02	2229	1959.43	309.955	6.94321
Os10t0456400-01	2287	2017.43	2228.05	48.4749
Os05t0150400-01	2391	2121.43	717	14.8348
Os07t0488400-01	2064	1794.43	0	0
Os01t0881966-02	2735	2465.43	211.425	3.76406
Os01t0881966-01	2770	2500.43	29.5746	0.519154
Os11t0152700-01	2026	1756.43	260.643	6.51338
Os11t0152700-02	1908	1638.43	46.357	1.24188
Os07t0439000-01	2786	2516.43	361	6.29671
Os03t0403501-00	1492	1222.43	0	0
Os09t0110100-01	2645	2375.43	171	3.1597
Os04t0636200-01	1577	1307.43	28	0.940007
Os03t0577000-01	1084	814.432	14267	768.9
Os01t0564600-00	1194	924.432	0	0
Os11t0512000-01	1360	1090.43	0	0
Os01t0164800-01	5396	5126.43	520	4.45226
Os07t0693500-02	884	614.805	13.598	0.970799
Os07t0693500-01	2983	2713.43	3153	51.0032
Os02t0813083-00	345	105.754	19	7.88585
Os08t0192950-00	1461	1191.43	14.8144	0.545766
Os10t0181600-01	1236	966.432	1	0.0454172
Os10t0181600-02	1252	982.432	0	0
Os11t0109950-00	645	376.496	56	6.5286
Os02t0510400-01	700	431.307	1	0.101767
Os02t0668900-00	1116	846.432	5	0.259281
Os03t0379100-01	2539	2269.43	835	16.1496
Os05t0579200-01	2180	1910.43	84	1.92992
Os02t0689550-00	1340	1070.43	249.303	10.2226
Os12t0612400-01	3061	2791.43	380.217	5.97856
Os12t0612400-02	2238	1968.43	297.783	6.64005
Os03t0143000-01	2617	2347.43	302	5.64685
Os08t0547900-01	1915	1645.43	87	2.32077
Os01t0837600-01	680	411.37	1	0.106699
Os04t0357300-01	2271	2001.43	28	0.614058
Os02t0282600-01	2466	2196.43	128	2.5579
Os05t0190000-00	1015	745.432	51	3.00299
Os04t0480600-01	846	576.91	4	0.304329
Os07t0250100-00	1536	1266.43	20	0.693171
Os01t0221700-00	1008	738.432	11	0.653844
Os03t0196900-01	976	706.557	227	14.1017
Os03t0182700-02	1044	774.432	2218	125.71
Os05t0324100-01	685	416.359	44	4.63849
Os01t0290700-01	730	461.217	767	72.9931
Os07t0212200-01	1521	1251.43	2	0.0701479
Os07t0530300-01	1043	773.432	513	29.113
Os07t0156732-01	2244	1974.43	311.295	6.92025
Os11t0208800-01	2373	2103.43	21.0863	0.440012
Os07t0559550-00	424	167.734	0	0
Os03t0804500-01	856	586.896	117	8.75018
Os03t0158000-01	1046	776.432	20.865	1.17952
Os07t0561800-01	989	719.432	582.538	35.5407
Os07t0561800-02	1376	1106.43	55.4621	2.20021
Os02t0118400-02	1859	1589.43	11.7591	0.324732
Os02t0118400-01	1800	1530.43	482.241	13.8306
Os08t0372166-00	1145	875.432	15	0.752074
Os03t0701000-02	1560	1290.43	101.075	3.43797
Os03t0701000-01	3795	3525.43	795.925	9.9095
Os05t0378900-03	242	41.3432	0	0
Os05t0378900-01	2761	2491.43	722.389	12.7267
Os05t0378900-02	1461	1191.43	186.611	6.87478
Os01t0200400-01	1166	896.432	382	18.7041
Os10t0560200-01	1081	811.432	97	5.24701
Os02t0551900-01	1544	1274.43	763	26.2785
Os08t0150150-01	4091	3821.43	121	1.3898
Os08t0238500-00	835	565.925	0	0
Os05t0127300-02	2042	1772.43	621.899	15.4008
Os05t0127300-01	2479	2209.43	1420.1	28.2118
Os03t0756300-01	819	549.981	1799	143.574
Os09t0494800-00	741	472.194	1	0.0929547
Os02t0737300-00	405	151.736	2	0.57854
Os01t0976600-01	1355	1085.43	903	36.5155
Os02t0213100-01	580	311.994	0	0
Os12t0244100-03	1667	1397.43	835.663	26.2478
Os12t0244100-04	1293	1023.43	591.426	25.3649
Os12t0244100-02	2201	1931.43	134.112	3.04776
Os12t0244100-01	2459	2189.43	2803.8	56.2092
Os03t0756000-01	946	676.678	11331.8	735.037
Os06t0139200-02	429	171.91	9	2.29791
Os06t0139200-01	1422	1152.43	303	11.5404
Os05t0205050-00	648	379.486	94	10.8724
Os04t0507950-01	591	322.859	1	0.13595
Os05t0258000-00	984	714.468	23	1.41298
Os09t0499600-01	3135	2865.43	521	7.98067
Os12t0614800-00	1254	984.432	1.26676	0.0564806
Os12t0533800-01	1564	1294.43	81	2.74661
Os01t0668100-01	1040	770.432	35	1.994
Os03t0803000-01	1126	856.432	4182	214.33
Os11t0600900-01	1009	739.432	18	1.06848
Os03t0790500-01	1322	1052.43	1536	64.0603
Os12t0607800-01	1768	1498.43	1	0.0292924
Os06t0260250-00	1362	1092.43	385.439	15.4865
Os02t0118200-01	1609	1339.43	1019	33.3922
Os08t0498400-01	1149	879.432	665.248	33.2027
Os08t0498400-02	1465	1195.43	173.752	6.37964
Os01t0676900-01	784	515.072	9	0.766949
Os05t0486200-01	728	459.229	1017	97.2039
Os03t0639233-00	345	105.754	4	1.66018
Os05t0519600-01	961	691.609	0	0
Os05t0519600-02	2089	1819.43	93	2.24357
Os05t0230501-01	239	39.8819	49	53.9277
Os04t0382700-01	3323	3053.43	528.65	7.59927
Os04t0382700-02	819	549.981	83.3498	6.65196
Os03t0267100-01	4022	3752.43	79.2991	0.927572
Os07t0525100-01	1458	1188.43	0	0
Os03t0563600-01	1404	1134.43	454	17.5659
Os03t0178200-02	1000	730.432	6.42445	0.386054
Os03t0178200-01	1071	801.432	22.5756	1.23641
Os07t0102100-02	2916	2646.43	0	0
Os07t0102100-01	3152	2882.43	2	0.0304553
Os08t0179900-01	1135	865.432	888	45.0373
Os02t0176900-00	999	729.432	30	1.80521
Os07t0692900-01	3521	3251.43	1259	16.9959
Os12t0239900-01	553	285.562	27	4.15007
Os04t0560200-01	753	484.134	209	18.9484
Os08t0531200-01	3155	2885.43	671.941	10.2214
Os11t0689100-01	3777	3507.43	353	4.41751
Os11t0689100-02	2265	1995.43	0	0
Os12t0577900-00	1526	1256.43	0	0
Os01t0172900-00	888	618.79	1	0.0709331
Os03t0193700-00	682	413.37	43.2628	4.59375
Os11t0575200-00	1308	1038.43	0	0
Os01t0159600-01	851	581.896	696	52.4996
Os05t0403400-01	1328	1058.43	266	11.0309
Os01t0217400-00	1273	1003.43	4	0.17497
Os11t0543900-01	1783	1513.43	4	0.116008
Os11t0111800-00	486	222.061	7	1.38362
Os09t0380200-01	1203	933.432	221	10.3921
Os08t0193100-02	1884	1614.43	30.3223	0.824393
Os08t0193100-01	1505	1235.43	4.6777	0.16619
Os08t0154250-01	2009	1739.43	57.8305	1.45929
Os09t0453100-01	2765	2495.43	5836.9	102.667
Os03t0644000-01	2307	2037.43	331	7.13078
Os12t0284800-00	844	574.925	82	6.2603
Os11t0160700-01	3156	2886.43	233	3.54313
Os11t0160700-02	2232	1962.43	0	0
Os01t0764300-01	1732	1462.43	347	10.4147
Os03t0113000-02	1634	1364.43	1.03983e-008	3.34505e-010
Os03t0113000-01	1609	1339.43	1	0.0327696
Os09t0494300-02	1747	1477.43	886.588	26.3394
Os09t0494300-01	1315	1045.43	40.412	1.69671
Os09t0503700-01	1900	1630.43	65	1.74986
Os03t0348200-00	1674	1404.43	0	0
Os02t0817050-00	2550	2280.43	3.68098	0.0708498
Os08t0554699-00	677	408.37	1	0.107483
Os01t0514700-01	2616	2346.43	889.608	16.6411
Os04t0544100-01	2711	2441.43	323	5.80697
Os09t0526800-02	3192	2922.43	62.9438	0.945367
Os09t0526800-01	1099	829.432	530.056	28.05
Os03t0321000-01	1035	765.432	863	49.4876
Os03t0821000-00	1420	1150.43	0	0
Os04t0174850-00	494	229.367	235	44.9706
Os05t0588700-01	3023	2753.43	116	1.84916
Os04t0456100-01	756	487.122	4	0.360424
Os10t0357700-01	1831	1561.43	183	5.14423
Os08t0282200-01	2243	1973.43	178	3.95904
Os11t0617800-01	781	512.072	83	7.11441
Os03t0128500-01	1983	1713.43	440	11.2714
Os02t0763900-01	1852	1582.43	407	11.2892
Os09t0568700-01	1035	765.432	11	0.63078
Os09t0279400-01	1154	884.432	0	0
Os01t0228300-01	991	721.432	466	28.3519
