target_id	length	eff_length	est_counts	tpm
transcript-rps13	351	92.9981	1	0.412961
transcript-rpl2-2	840	544.039	1	0.0705917
transcript-orf165	498	209.745	1	0.183101
transcript-atp9	225	32.0218	84	100.744
transcript-rps7-3	447	165.264	4	0.929533
transcript-cox2	388	118.594	3	0.971498
transcript-orf181	546	254.34	0	0
transcript-atp1	1530	1233.48	49	1.52562
transcript-nad9	573	279.839	18	2.47029
transcript-orfB	468	183.117	4	0.838908
transcript-atp6	1005	708.482	20	1.08414
transcript-rps1	519	229.064	3	0.502976
transcript-nad3	468	183.117	0	0
transcript-orf161	486	199.126	0	0
transcript-ccmB	621	326.638	1	0.117575
transcript-nad4L	303	64.0003	2	1.20014
transcript-nad4	461	177.012	3	0.650882
transcript-orf258	777	481.346	0	0
transcript-orf173	522	231.9	31	5.13387
transcript-orf152b	459	175.352	0	0
transcript-orf288	867	570.984	1	0.0672604
transcript-orfX	810	514.146	5	0.37348
transcript-orf153	462	177.862	0	0
transcript-rps4	1059	762.482	1	0.0503679
transcript-orf176	531	240.251	0	0
transcript-rps19-2	282	53.6103	1	0.716366
transcript-ccmFc	749	453.487	10	0.846873
transcript-cox3	843	547.002	8	0.561674
transcript-ccmFn	1785	1488.48	1	0.0258012
transcript-orf160	483	196.462	5	0.977406
transcript-orf183	552	260.028	9	1.32925
transcript-nad1	386	117.08	11	3.60823
transcript-ccmC	723	427.618	6	0.538863
transcript-rpl5	567	274.119	11	1.54112
transcript-orf194	585	291.378	1	0.131803
transcript-orf25	594	300.091	5	0.639883
transcript-orf241	726	430.575	1	0.0891937
transcript-cob	1194	897.482	5	0.213958
transcript-orf152a	459	175.352	2	0.438029
transcript-nad5	231	33.8187	1	1.1356
transcript-orf162	489	201.829	1	0.190283
transcript-orf187	564	271.293	4	0.566245
transcript-rps12-2	378	111.268	1	0.345154
transcript-rps2-2	1452	1155.48	19	0.631501
transcript-nad7	143	60.4286	7	4.44876
transcript-orf284	855	558.984	9	0.618339
transcript-mat-r	2037	1740.48	13	0.286852
transcript-rps3-2	74	33.8077	0	0
Os09t0508300-01	2067	1770.48	2197	47.6565
Os03t0181550-00	1473	1176.48	113.873	3.71721
Os07t0593000-01	770	474.378	165	13.3581
Os04t0597700-01	1914	1617.48	0	0
Os06t0608300-02	2055	1758.48	1421.3	31.0406
Os06t0608300-01	3519	3222.48	506.53	6.03668
Os04t0618100-01	619	324.671	19	2.24747
Os06t0225600-01	889	592.925	13	0.842028
Os01t0873800-01	4471	4174.48	217	1.99637
Os06t0237950-00	761	465.456	75.7982	6.25408
Os12t0149700-01	1544	1247.48	372	11.4523
Os12t0141800-01	2251	1954.48	0	0
Os06t0492750-00	1481	1184.48	48.2877	1.56564
Os07t0544900-01	1121	824.482	1052	49.0025
Os06t0662225-00	592	298.141	0	0
Os12t0510900-01	488	200.919	69	13.189
Os03t0782300-01	1146	849.482	0	0
Os09t0427100-01	1358	1061.48	73	2.64115
Os05t0167600-01	1417	1120.48	127	4.35294
Os04t0452100-02	2884	2587.48	17.0887	0.253639
Os04t0452100-01	4628	4331.48	5.91128	0.0524118
Os08t0248000-00	609	314.896	1	0.12196
Os08t0471850-00	1168	871.482	0	0
Os07t0176600-01	2209	1912.48	8	0.160648
Os06t0230801-00	641	346.288	71	7.87415
Os01t0734100-01	842	546.021	579	40.7242
Os02t0607500-00	1746	1449.48	11	0.29145
Os01t0563000-01	1666	1369.48	0	0
Os01t0563000-04	2165	1868.48	0	0
Os01t0563000-03	924	627.762	0	0
Os01t0563000-05	1160	863.482	0	0
Os01t0563000-02	2287	1990.48	0	0
Os01t0563000-06	828	532.075	0	0
Os01t0973300-01	2914	2617.48	398	5.8396
Os01t0889800-01	1312	1015.48	61	2.30697
Os06t0635500-00	1034	737.482	3	0.156226
Os06t0303501-00	568	275.063	0	0
Os08t0260400-00	1139	842.482	971	44.2631
Os03t0729000-01	1981	1684.48	5	0.113995
Os08t0538600-01	1718	1421.48	9997	270.092
Os10t0534700-01	2121	1824.48	0	0
Os12t0248600-01	579	285.611	2	0.268929
Os04t0659200-01	2487	2190.48	33	0.578572
Os09t0465800-01	747	451.487	989	84.1268
Os12t0128900-00	534	243.062	0	0
Os05t0433900-00	729	433.561	0	0
Os04t0569300-02	1273	976.482	0	0
Os04t0569300-01	1341	1044.48	111	4.08137
Os05t0400800-01	1311	1014.48	428.158	16.2085
Os05t0400800-02	820	524.146	705.842	51.7177
Os03t0226800-01	3558	3261.48	4	0.0471008
Os01t0878400-01	1760	1463.48	73.7118	1.93434
Os08t0359050-00	606	311.907	4	0.492514
Os01t0544450-01	2811	2514.48	1297	19.8096
Os08t0549450-00	466	181.423	1.04479	0.221168
Os02t0749900-01	1389	1092.48	618	21.7249
Os04t0570125-00	1358	1061.48	0	0
Os06t0528600-01	1591	1294.48	264	7.83234
Os02t0832400-01	2632	2335.48	0	0
Os02t0832400-02	2960	2663.48	108.808	1.5689
Os08t0162900-00	314	70.2677	0	0
Os01t0810300-01	789	493.28	90	7.007
Os12t0124000-05	925	628.741	20	1.22164
Os12t0124000-01	937	640.593	1	0.0599517
Os12t0124000-03	1024	727.482	0	0
Os12t0124000-02	996	699.482	0	0
Os12t0124000-04	968	671.505	0	0
Os08t0265500-01	3643	3346.48	453	5.19868
Os04t0525900-01	1880	1583.48	1613	39.1205
Os09t0351800-00	627	332.528	0	0
Os05t0533450-00	978	681.505	3	0.169058
Os06t0488125-00	1855	1558.48	0	0
Os06t0520733-00	375	109.165	0	0
Os06t0102600-01	898	601.886	26.3403	1.6807
Os06t0707400-02	2025	1728.48	14	0.311062
Os06t0707400-01	2693	2396.48	0	0
Os07t0546200-01	687	391.889	0	0
Os03t0744650-00	1565	1268.48	839	25.4016
Os12t0190000-01	2086	1789.48	2064.44	44.3056
Os12t0190000-02	1292	995.482	1744.56	67.3033
Os06t0141133-00	1399	1102.48	0	0
Os01t0855700-01	2125	1828.48	9.49713	0.199473
Os08t0543500-01	3880	3583.48	56	0.600159
Os08t0485600-04	1933	1636.48	128.21	3.0088
Os08t0485600-03	1157	860.482	0	0
Os08t0485600-01	3970	3673.48	295.912	3.09363
Os08t0485600-02	2676	2379.48	347.126	5.60259
Os02t0298100-01	3630	3333.48	389	4.48162
Os01t0932500-01	2410	2113.48	0	0
Os09t0494200-01	1648	1351.48	111.56	3.17017
Os09t0494200-02	1453	1156.48	427.44	14.1945
Os01t0923000-01	735	439.532	796	69.5514
Os09t0347900-01	1691	1394.48	54	1.48718
Os02t0671400-02	460	176.191	16.7765	3.6568
Os02t0671400-03	499	210.652	21.9607	4.00373
Os02t0671400-01	3869	3572.48	234.263	2.51835
Os12t0568500-01	506	217.029	0.374355	0.0662443
Os09t0521100-01	1492	1195.48	4	0.128499
Os05t0592350-00	553	260.966	2.5085	0.36916
Os12t0637000-00	1389	1092.48	64	2.24983
Os06t0225100-01	1698	1401.48	136	3.72679
Os07t0432100-00	315	70.8318	0	0
Os06t0522100-00	399	126.936	0	0
Os03t0142900-01	2129	1832.48	1207	25.296
Os06t0571800-01	983	686.505	0	0
Os06t0571800-03	1782	1485.48	118	3.05069
Os06t0571800-02	1633	1336.48	0	0
Os04t0127800-01	3214	2917.48	100	1.31636
Os02t0119400-01	1049	752.482	658	33.5825
Os06t0251700-01	2760	2463.48	1867.01	29.1059
Os03t0744200-01	979	682.505	254.552	14.3237
Os04t0632750-00	2140	1843.48	1	0.0208327
Os09t0482100-01	2409	2112.48	49008.8	890.974
Os10t0108700-01	1504	1207.48	0	0
Os10t0108700-02	1448	1151.48	0	0
Os05t0127200-01	2374	2077.48	13.2324	0.244615
Os05t0127200-02	2217	1920.48	35.7676	0.715259
Os11t0594700-00	498	209.745	13	2.38032
Os07t0120300-00	429	150.471	75	19.1422
Os04t0121300-00	2190	1893.48	0	0
Os06t0731800-01	1301	1004.48	2385.25	91.1958
Os04t0615500-01	2440	2143.48	249	4.46132
Os01t0606200-00	288	56.3785	3	2.04358
Os01t0647700-01	2521	2224.48	460	7.94168
Os04t0280251-00	3147	2850.48	2.55351	0.0344035
Os05t0451100-01	2070	1773.48	1629.02	35.2762
Os04t0516200-01	986	689.505	0	0
Os03t0799300-01	671	375.992	2	0.204284
Os08t0556300-01	809	513.163	27	2.02065
Os02t0128800-03	937	640.593	195.308	11.7091
Os02t0128800-01	1375	1078.48	144.983	5.16282
Os02t0128800-02	1337	1040.48	621.709	22.9475
Os06t0298700-00	1158	861.482	0	0
Os04t0572100-01	1879	1582.48	15	0.364029
Os10t0558400-00	1194	897.482	0	0
Os01t0816400-01	1379	1082.48	0	0
Os01t0816400-02	6579	6282.48	2138	13.0695
Os09t0569700-01	1502	1205.48	105	3.34512
Os01t0848475-00	1973	1676.48	25.4863	0.583836
Os04t0481050-01	2877	2580.48	40.8799	0.608405
Os01t0688200-01	1296	999.482	395	15.1777
Os08t0324600-00	825	529.128	2	0.145162
Os05t0237100-01	997	700.482	260	14.2548
Os04t0613500-00	315	70.8318	0	0
Os02t0177800-02	2273	1976.48	1224	23.7833
Os02t0177800-01	1378	1081.48	0	0
Os02t0571300-01	2887	2590.48	0	0
Os09t0524300-00	1961	1664.48	0	0
Os06t0176000-01	1077	780.482	217.265	10.6908
Os09t0409000-01	977	680.505	14	0.790096
Os02t0106966-00	847	551.002	10	0.696995
Os12t0180600-00	1983	1686.48	3	0.0683161
Os04t0510200-01	1515	1218.48	286	9.01427
Os01t0596600-00	1188	891.482	0	0
Os12t0534200-01	823	527.146	300	21.8562
Os11t0596000-00	6336	6039.48	0	0
Os12t0609600-01	1092	795.482	2	0.0965569
Os02t0698100-01	1484	1187.48	166	5.36864
Os03t0780600-02	397	125.411	64.9343	19.8849
Os03t0780600-01	1738	1441.48	1328.2	35.3864
Os02t0208675-00	1209	912.482	138	5.80816
Os05t0465400-01	1096	799.482	3	0.144111
Os11t0528300-01	835	539.057	985	70.1754
Os03t0793950-00	474	188.316	0	0
Os10t0567900-01	1813	1516.48	6	0.151949
Os06t0472700-02	1629	1332.48	576.88	16.6267
Os06t0472700-01	1717	1420.48	355.12	9.60115
Os10t0351200-00	1610	1313.48	0	0
Os01t0646700-03	539	247.747	42.2032	6.54215
Os01t0646700-02	1622	1325.48	240.94	6.98102
Os01t0646700-01	2881	2584.48	607.22	9.02311
Os03t0626800-01	1492	1195.48	520.804	16.7307
Os03t0626800-02	1391	1094.48	140.196	4.91939
Os04t0403400-01	3288	2991.48	131	1.68178
Os10t0410600-02	1225	928.482	1280.22	52.9533
Os10t0410600-01	566	273.174	35.7808	5.0303
Os09t0306800-01	2320	2023.48	509	9.66055
Os03t0818000-00	1224	927.482	448	18.5505
Os04t0578800-02	1742	1445.48	522.48	13.8816
Os04t0578800-01	2284	1987.48	770.057	14.88
Os05t0447500-00	1944	1647.48	541.05	12.6125
Os11t0702700-02	1867	1570.48	84.9217	2.07668
Os11t0702700-01	1911	1614.48	110.078	2.6185
Os12t0165700-01	1642	1345.48	1239.89	35.3906
Os03t0575200-01	2904	2607.48	325	4.7868
Os04t0348400-01	1770	1473.48	221	5.76011
Os02t0694800-01	1565	1268.48	56	1.69546
Os01t0633900-01	1252	955.482	40	1.60776
Os04t0581000-01	1361	1064.48	55	1.9843
Os07t0495200-01	933	636.635	3638.89	219.514
Os01t0852100-01	2122	1825.48	11.0017	0.231455
Os01t0127200-01	2288	1991.48	2	0.0385689
Os01t0604000-01	1388	1091.48	0	0
Os02t0744650-00	1206	909.482	197.706	8.34853
Os09t0455900-01	1083	786.482	7	0.341816
Os04t0521900-01	776	480.346	7	0.559664
Os01t0510500-01	2012	1715.48	635	14.2158
Os05t0214100-01	892	595.906	0	0
Os05t0214100-02	3242	2945.48	880	11.4739
Os06t0529800-01	1678	1381.48	1173	32.6089
Os04t0502200-01	3810	3513.48	1348	14.7345
Os05t0445100-02	894	597.906	32.4102	2.08177
Os05t0445100-01	2396	2099.48	11.5505	0.211286
Os06t0598900-02	347	90.3241	0	0
Os06t0598900-01	1806	1509.48	4645	118.179
Os08t0481100-01	1773	1476.48	29	0.754316
Os09t0508200-01	1088	791.482	6.40408	0.310741
Os01t0116900-00	1548	1251.48	49	1.50368
Os06t0332450-00	1286	989.482	3.23435	0.125534
Os03t0765100-01	813	517.146	278	20.645
Os06t0134400-01	1528	1231.48	315	9.82349
Os01t0934900-00	792	496.28	15	1.16077
Os07t0656100-01	2329	2032.48	232	4.38374
Os04t0692200-01	1119	822.482	245	11.4399
Os04t0692200-02	321	74.1932	5	2.58815
Os11t0552600-01	1330	1033.48	570	21.1814
Os05t0503100-00	1066	769.482	283	14.1245
Os01t0823951-00	352	93.6074	5	2.05137
Os01t0661000-01	1606	1309.48	655	19.2099
Os01t0661000-02	1364	1067.48	0	0
Os01t0382200-01	1445	1148.48	0	0
Os09t0474800-01	2832	2535.48	828.833	12.5542
Os09t0474800-02	3383	3086.48	9.16735	0.114068
Os08t0384100-01	1468	1171.48	987	32.3568
Os01t0362533-01	621	326.638	142	16.6957
Os12t0230200-01	3544	3247.48	12.5834	0.148811
Os12t0230200-02	2385	2088.48	15.4372	0.28387
Os03t0341000-01	1164	867.482	221	9.78398
Os09t0423400-01	2223	1926.48	196	3.90728
Os09t0423400-02	1904	1607.48	0.00013052	3.11828e-006
Os05t0116800-00	1221	924.482	0.999851	0.0415356
Os02t0582400-01	1050	753.482	1022.13	52.0977
Os02t0582400-02	987	690.505	329.865	18.3465
Os07t0516300-01	935	638.635	1441	86.6552
Os07t0206700-02	2884	2587.48	11.3471	0.168419
Os07t0206700-01	1524	1227.48	3164.65	99.0135
Os02t0749300-02	927	630.741	280.044	17.0513
Os02t0749300-01	1354	1057.48	184.956	6.71706
Os02t0753000-01	1423	1126.48	23	0.784128
Os09t0453300-01	1491	1194.48	29.5167	0.949013
Os09t0453300-02	1391	1094.48	3.48326	0.122225
Os03t0647500-02	1907	1610.48	864.282	20.6102
Os03t0647500-01	1481	1184.48	78.7184	2.5523
Os11t0579100-01	2780	2483.48	124	1.91754
Os10t0131500-00	1158	861.482	0	0
Os07t0580500-01	1206	909.482	1050	44.3383
Os10t0571900-00	1182	885.482	32	1.38789
Os03t0652050-00	2701	2404.48	1.39647	0.0223045
Os01t0229600-01	943	646.593	103	6.11772
Os09t0476401-00	393	122.416	0	0
Os01t0699950-01	3144	2847.48	0	0
Os08t0338900-01	2256	1959.48	244.929	4.80046
Os08t0338900-02	2232	1935.48	231.071	4.585
Os10t0372100-01	3629	3332.48	191	2.20115
Os03t0777100-01	1847	1550.48	599	14.8369
Os09t0411900-01	1230	933.482	3	0.123424
Os02t0164400-00	560	267.511	25	3.58906
Os07t0546600-01	1748	1451.48	116	3.06923
Os05t0144300-01	3738	3441.48	975	10.8803
Os04t0404000-01	516	226.258	1	0.169738
Os06t0542200-01	1691	1394.48	66	1.81767
Os08t0107700-01	1362	1065.48	20.5016	0.738969
Os01t0750666-00	1201	904.482	6.9878	0.296704
Os12t0135200-01	1463	1166.48	78	2.56803
Os05t0169900-01	1653	1356.48	156.842	4.44049
Os07t0567801-01	1119	822.482	61	2.84831
Os03t0194300-01	1781	1484.48	115.65	2.99196
Os11t0194600-01	1244	947.482	0	0
Os03t0107100-00	1260	963.482	1	0.0398602
Os07t0249700-01	1573	1276.48	869	26.145
Os09t0545051-00	845	549.002	2.07622	0.145239
Os03t0796700-00	715	419.647	10	0.915166
Os05t0391200-01	1605	1308.48	439	12.8849
Os02t0719700-01	888	591.945	178	11.5484
Os02t0699150-00	802	506.18	0	0
Os07t0547700-00	1737	1440.48	1	0.026661
Os04t0543900-01	2948	2651.48	34.7396	0.503175
Os04t0543900-02	1884	1587.48	1467.26	35.4962
Os02t0257100-01	765	469.441	0	0
Os04t0415000-01	830	534.057	773	55.5872
Os11t0449600-01	531	240.251	0	0
Os02t0805400-01	549	257.15	20	2.98694
Os02t0183500-00	1557	1260.48	0	0
Os01t0833700-01	2041	1744.48	1398	30.7768
Os04t0599800-02	2342	2045.48	1528.58	28.6997
Os04t0599800-01	2568	2271.48	25.4155	0.429707
Os06t0248200-01	672	376.979	0	0
Os03t0405100-01	1395	1098.48	1090	38.1081
Os12t0153433-00	665	370.017	128	13.2853
Os05t0418000-01	1761	1464.48	3783	99.2055
Os02t0765400-01	1554	1257.48	1790	54.6682
Os06t0696566-01	505	216.126	8	1.42156
Os01t0329800-01	2780	2483.48	903.449	13.971
Os01t0329800-02	1733	1436.48	167.551	4.4795
Os01t0205100-01	1647	1350.48	412	11.7163
Os12t0112500-01	1689	1392.48	144.701	3.99086
Os07t0622700-01	1509	1212.48	311	9.85073
Os12t0141000-01	2950	2653.48	10	0.144733
Os01t0275900-00	2016	1719.48	45	1.00507
Os01t0127450-00	573	279.839	2	0.274476
Os06t0503400-01	1146	849.482	3279	148.242
Os02t0621850-01	992	695.505	13.1107	0.723949
Os02t0669700-01	1236	939.482	258	10.5467
Os03t0727800-01	1564	1267.48	126	3.81779
Os01t0570700-01	1096	799.482	2949	141.661
Os12t0153600-00	894	597.906	37	2.37658
Os01t0226600-02	2555	2258.48	76.9561	1.30861
Os01t0226600-01	2776	2479.48	47.0439	0.728662
Os10t0456400-02	2229	1932.48	1302.27	25.8802
Os10t0456400-01	2287	1990.48	1389.73	26.8137
Os05t0150400-01	2391	2094.48	549	10.0665
Os07t0488400-01	2064	1767.48	2	0.0434569
Os01t0881966-02	2735	2438.48	161.203	2.53885
Os01t0881966-01	2770	2473.48	51.7968	0.804226
Os11t0152700-01	2026	1729.48	169.507	3.76405
Os11t0152700-02	1908	1611.48	153.493	3.65802
Os07t0439000-01	2786	2489.48	291	4.48918
Os03t0403501-00	1492	1195.48	0	0
Os09t0110100-01	2645	2348.48	405	6.62295
Os04t0636200-01	1577	1280.48	43	1.28967
Os03t0577000-01	1084	787.482	16499	804.638
Os01t0564600-00	1194	897.482	0	0
Os11t0512000-01	1360	1063.48	0	0
Os01t0164800-01	5396	5099.48	274	2.06352
Os07t0693500-02	884	587.945	24.4492	1.59702
Os07t0693500-01	2983	2686.48	2224	31.7932
Os02t0813083-00	345	89.059	47	20.2677
Os08t0192950-00	1461	1164.48	13.4775	0.444488
Os10t0181600-01	1236	939.482	0	0
Os10t0181600-02	1252	955.482	0	0
Os11t0109950-00	645	350.16	6	0.658063
Os02t0510400-01	700	404.743	24	2.27728
Os02t0668900-00	1116	819.482	1	0.0468645
Os03t0379100-01	2539	2242.48	815	13.9576
Os05t0579200-01	2180	1883.48	62	1.26419
Os02t0689550-00	1340	1043.48	60.4853	2.22612
Os12t0612400-01	3061	2764.48	116.616	1.62005
Os12t0612400-02	2238	1941.48	579.384	11.4608
Os03t0143000-01	2617	2320.48	283	4.68373
Os08t0547900-01	1915	1618.48	121.985	2.89455
Os01t0837600-01	680	384.928	3	0.299312
Os04t0357300-01	2271	1974.48	52	1.01142
Os02t0282600-01	2466	2169.48	176	3.11559
Os05t0190000-00	1015	718.482	71	3.79512
Os04t0480600-01	846	550.002	1	0.0698262
Os07t0250100-00	1536	1239.48	3	0.0929532
Os01t0221700-00	1008	711.482	7	0.377849
Os03t0196900-01	976	679.505	304	17.1816
Os03t0182700-02	1044	747.482	2371	121.819
Os05t0324100-01	685	389.915	59	5.81119
Os01t0290700-01	730	434.546	988	87.3181
Os07t0212200-01	1521	1224.48	1	0.031364
Os07t0530300-01	1043	746.482	628	32.309
Os07t0156732-01	2244	1947.48	441.815	8.71266
Os11t0208800-01	2373	2076.48	23.9831	0.443568
Os07t0559550-00	424	146.486	0	0
Os03t0804500-01	856	559.984	85	5.82944
Os03t0158000-01	1046	749.482	11	0.563657
Os07t0561800-01	989	692.505	544.62	30.2033
Os07t0561800-02	1376	1079.48	79.3797	2.82408
Os02t0118400-02	1859	1562.48	59.7292	1.4681
Os02t0118400-01	1800	1503.48	428.271	10.9397
Os08t0372166-00	1145	848.482	8	0.362102
Os03t0701000-02	1560	1263.48	328.35	9.98047
Os03t0701000-01	3795	3498.48	315.65	3.46505
Os05t0378900-03	242	37.3151	0	0
Os05t0378900-01	2761	2464.48	438.479	6.83293
Os05t0378900-02	1461	1164.48	442.521	14.5943
Os01t0200400-01	1166	869.482	377	16.6519
Os10t0560200-01	1081	784.482	97	4.74867
Os02t0551900-01	1544	1247.48	802	24.6901
Os08t0150150-01	4091	3794.48	107	1.08297
Os08t0238500-00	835	539.057	0	0
Os05t0127300-02	2042	1745.48	545.408	12.0002
Os05t0127300-01	2479	2182.48	1439.59	25.3322
Os03t0756300-01	819	523.146	1591	116.797
Os09t0494800-00	741	445.517	5	0.431012
Os02t0737300-00	405	131.521	4	1.16802
Os01t0976600-01	1355	1058.48	1009	36.6093
Os02t0213100-01	580	286.573	1	0.134014
Os12t0244100-03	1667	1370.48	753.444	21.1135
Os12t0244100-04	1293	996.482	1241.34	47.8416
Os12t0244100-02	2201	1904.48	352.44	7.10708
Os12t0244100-01	2459	2162.48	553.774	9.83475
Os03t0756000-01	946	649.571	12342.8	729.742
Os06t0139200-02	429	150.471	20	5.10459
Os06t0139200-01	1422	1125.48	290	9.89562
Os05t0205050-00	648	353.101	79	8.59233
Os04t0507950-01	591	297.161	3	0.387715
Os05t0258000-00	984	687.505	31	1.73169
Os09t0499600-01	3135	2838.48	486	6.57557
Os12t0614800-00	1254	957.482	0	0
Os12t0533800-01	1564	1267.48	51	1.5453
Os01t0668100-01	1040	743.482	55	2.84103
Os03t0803000-01	1126	829.482	3659	169.41
Os11t0600900-01	1009	712.482	58	3.12635
Os03t0790500-01	1322	1025.48	519	19.4367
Os12t0607800-01	1768	1471.48	0	0
Os06t0260250-00	1362	1065.48	240.833	8.68069
Os02t0118200-01	1609	1312.48	883	25.8375
Os08t0498400-01	1149	852.482	402.08	18.1139
Os08t0498400-02	1465	1168.48	145.92	4.79596
Os01t0676900-01	784	488.297	3	0.23595
Os05t0486200-01	728	432.561	1273	113.022
Os03t0639233-00	345	89.059	2	0.862453
Os05t0519600-01	961	664.527	5.41668	0.313043
Os05t0519600-02	2089	1792.48	90.5833	1.94078
Os05t0230501-01	239	36.4547	65	68.4767
Os04t0382700-01	3323	3026.48	334.196	4.24079
Os04t0382700-02	819	523.146	183.804	13.4932
Os03t0267100-01	4022	3725.48	76.9506	0.793256
Os07t0525100-01	1458	1161.48	0	0
Os03t0563600-01	1404	1107.48	974	33.7758
Os03t0178200-02	1000	703.482	3.27908e-005	1.79012e-006
Os03t0178200-01	1071	774.482	20	0.991749
Os07t0102100-02	2916	2619.48	0	0
Os07t0102100-01	3152	2855.48	0	0
Os08t0179900-01	1135	838.482	1174	53.7722
Os02t0176900-00	999	702.482	12	0.656039
Os07t0692900-01	3521	3224.48	1046.78	12.4675
Os12t0239900-01	553	260.966	29	4.26773
Os04t0560200-01	753	457.487	267	22.4138
Os08t0531200-01	3155	2858.48	617	8.28959
Os11t0689100-01	3777	3480.48	394	4.34751
Os11t0689100-02	2265	1968.48	0	0
Os12t0577900-00	1526	1229.48	0	0
Os01t0172900-00	888	591.945	0	0
Os03t0193700-00	682	386.915	62.8066	6.23408
Os11t0575200-00	1308	1011.48	0	0
Os01t0159600-01	851	554.984	1695	117.293
Os05t0403400-01	1328	1031.48	285	10.6113
Os01t0217400-00	1273	976.482	7	0.275307
Os11t0543900-01	1783	1486.48	2	0.0516718
Os11t0111800-00	486	199.126	22	4.24304
Os09t0380200-01	1203	906.482	292	12.3711
Os08t0193100-02	1884	1587.48	38.8456	0.939758
Os08t0193100-01	1505	1208.48	2.15443	0.0684661
Os08t0154250-01	2009	1712.48	27.6491	0.620068
Os09t0453100-01	2765	2468.48	4217.41	65.6144
Os03t0644000-01	2307	2010.48	331.055	6.32388
Os12t0284800-00	844	548.002	90	6.3073
Os11t0160700-01	3156	2859.48	211	2.83386
Os11t0160700-02	2232	1935.48	0	0
Os01t0764300-01	1732	1435.48	428	11.4506
Os03t0113000-02	1634	1337.48	0	0
Os03t0113000-01	1609	1312.48	5	0.146305
Os09t0494300-02	1747	1450.48	1071.33	28.3659
Os09t0494300-01	1315	1018.48	11.6652	0.43987
Os09t0503700-01	1900	1603.48	72	1.72446
Os03t0348200-00	1674	1377.48	0	0
Os02t0817050-00	2550	2253.48	0	0
Os08t0554699-00	677	381.941	0	0
Os01t0514700-01	2616	2319.48	1246.79	20.6437
Os04t0544100-01	2711	2414.48	267	4.24689
Os09t0526800-02	3192	2895.48	119.965	1.59117
Os09t0526800-01	1099	802.482	799.035	38.2397
Os03t0321000-01	1035	738.482	762	39.6277
Os03t0821000-00	1420	1123.48	0	0
Os04t0174850-00	494	206.281	161	29.9744
Os05t0588700-01	3023	2726.48	68	0.957833
Os04t0456100-01	756	460.456	4	0.333622
Os10t0357700-01	1831	1534.48	202	5.0556
Os08t0282200-01	2243	1946.48	226	4.45904
Os11t0617800-01	781	485.329	136	10.7618
Os03t0128500-01	1983	1686.48	427	9.72366
Os02t0763900-01	1852	1555.48	413	10.1969
Os09t0568700-01	1035	738.482	20	1.0401
Os09t0279400-01	1154	857.482	0	0
Os01t0228300-01	991	694.505	500	27.6489
Os01t0727200-00	789	493.28	24	1.86853
Os02t0208500-01	673	377.979	0	0
Os03t0347500-01	1492	1195.48	0	0
