target_id	length	eff_length	est_counts	tpm
transcript-rps7	471	175.017	0	0
transcript-rps3	720	412.654	0	0
transcript-psbF	120	56.7429	0	0
transcript-rpl2	391	112.95	0	0
transcript-rps16	40	15.8333	1	2.31676
transcript-nad6	618	311.924	3	0.352797
transcript-orf490	1473	1164.63	0	0
transcript-orf224	675	368.072	13	1.29558
transcript-rps13	351	86.8743	2	0.844485
transcript-rpl2-2	840	532.067	4	0.27577
transcript-orf165	498	198.391	2	0.369794
transcript-atp9	225	31.3732	129	150.829
transcript-rps7-3	447	154.853	3	0.710648
transcript-cox2	388	110.869	4	1.32343
transcript-orf181	546	242.361	1	0.151353
transcript-atp1	1530	1221.63	34	1.02092
transcript-nad9	573	268.142	16	2.18881
transcript-orfB	468	172.417	4	0.851007
transcript-atp6	1005	696.632	14	0.737187
transcript-rps1	519	217.203	1	0.168883
transcript-nad3	468	172.417	1	0.212752
transcript-orf161	486	187.956	2	0.390325
transcript-ccmB	621	314.861	5	0.582512
transcript-nad4L	303	60.8249	0	0
transcript-nad4	461	166.425	1	0.220412
transcript-orf258	777	469.288	0	0
transcript-orf173	522	219.918	39	6.50513
transcript-orf152b	459	164.756	2	0.445288
transcript-orf288	867	559.013	1	0.0656193
transcript-orfX	810	502.207	6	0.43825
transcript-orf153	462	167.288	0	0
transcript-rps4	1059	750.632	1	0.0488682
transcript-orf176	531	228.267	0	0
transcript-rps19-2	282	51.1352	1	0.717354
transcript-ccmFc	749	441.424	4	0.332397
transcript-cox3	843	535.05	12	0.822698
transcript-ccmFn	1785	1476.63	0	0
transcript-orf160	483	185.283	1	0.197978
transcript-orf183	552	248.043	3	0.443657
transcript-nad1	386	109.421	5	1.67619
transcript-ccmC	723	415.626	1	0.0882572
transcript-rpl5	567	262.394	13	1.81737
transcript-orf194	585	279.771	0	0
transcript-orf25	594	288.463	9	1.14447
transcript-orf241	726	418.612	0	0
transcript-cob	1194	885.632	7	0.289933
transcript-orf152a	459	164.756	4	0.890577
transcript-nad5	231	33.1333	2	2.21421
transcript-orf162	489	190.54	0	0
transcript-orf187	564	259.509	10	1.41352
transcript-rps12-2	378	103.925	2	0.705932
transcript-rps2-2	1452	1143.63	16	0.5132
transcript-nad7	143	58.6	8	5.00778
transcript-orf284	855	547.032	3	0.201169
transcript-mat-r	2037	1728.63	11	0.233423
transcript-rps3-2	74	35.95	0	0
Os09t0508300-01	2067	1758.63	2443	50.9567
Os03t0181550-00	1473	1164.63	137.267	4.32344
Os07t0593000-01	770	462.288	131	10.3947
Os04t0597700-01	1914	1605.63	0	0
Os06t0608300-02	2055	1746.63	1379.95	28.9812
Os06t0608300-01	3519	3210.63	364.047	4.1593
Os04t0618100-01	619	312.903	16	1.8757
Os06t0225600-01	889	580.955	23	1.45224
Os01t0873800-01	4471	4162.63	185	1.63026
Os06t0237950-00	761	453.334	59.0256	4.77612
Os12t0149700-01	1544	1235.63	445	13.2106
Os12t0141800-01	2251	1942.63	0	0
Os06t0492750-00	1481	1172.63	37.9667	1.18767
Os07t0544900-01	1121	812.632	924	41.7091
Os06t0662225-00	592	286.55	0	0
Os12t0510900-01	488	189.692	109	21.078
Os03t0782300-01	1146	837.632	0	0
Os09t0427100-01	1358	1049.63	81	2.83075
Os05t0167600-01	1417	1108.63	275	9.0991
Os04t0452100-02	2884	2575.63	25.4519	0.362485
Os04t0452100-01	4628	4319.63	10.5481	0.0895737
Os08t0248000-00	609	303.173	1	0.120994
Os08t0471850-00	1168	859.632	0	0
Os07t0176600-01	2209	1900.63	2	0.0385998
Os06t0230801-00	641	334.411	67	7.34932
Os01t0734100-01	842	534.05	597	41.0058
Os02t0607500-00	1746	1437.63	4	0.102062
Os01t0563000-01	1666	1357.63	0	0
Os01t0563000-04	2165	1856.63	6.94581	0.13723
Os01t0563000-03	924	615.935	0	0
Os01t0563000-05	1160	851.632	0	0
Os01t0563000-02	2287	1978.63	0	0
Os01t0563000-06	828	520.12	0.0541876	0.00382163
Os01t0973300-01	2914	2605.63	286	4.0263
Os01t0889800-01	1312	1003.63	80	2.92394
Os06t0635500-00	1034	725.632	0	0
Os06t0303501-00	568	263.331	0	0
Os08t0260400-00	1139	830.632	1219	53.8329
Os03t0729000-01	1981	1672.63	5	0.109654
Os08t0538600-01	1718	1409.63	6650	173.049
Os10t0534700-01	2121	1812.63	1	0.0202369
Os12t0248600-01	579	273.959	3	0.401688
Os04t0659200-01	2487	2178.63	44	0.740836
Os09t0465800-01	747	439.439	960	80.1356
Os12t0128900-00	534	231.031	0	0
Os05t0433900-00	729	421.57	0	0
Os04t0569300-02	1273	964.632	0	0
Os04t0569300-01	1341	1032.63	273	9.69773
Os05t0400800-01	1311	1002.63	428.42	15.674
Os05t0400800-02	820	512.172	649.58	46.5232
Os03t0226800-01	3558	3249.63	9	0.101592
Os01t0878400-01	1760	1451.63	129.828	3.28069
Os08t0359050-00	606	300.214	5	0.610931
Os01t0544450-01	2811	2502.63	944	13.8366
Os08t0549450-00	466	170.776	1.04567	0.224605
Os02t0749900-01	1389	1080.63	635	21.555
Os04t0570125-00	1358	1049.63	1	0.0349475
Os06t0528600-01	1591	1282.63	322	9.20888
Os02t0832400-01	2632	2323.63	0	0
Os02t0832400-02	2960	2651.63	54	0.747022
Os08t0162900-00	314	66.1531	0	0
Os01t0810300-01	789	481.255	17	1.29577
Os12t0124000-05	925	616.935	18	1.07025
Os12t0124000-01	937	628.872	0	0
Os12t0124000-03	1024	715.632	0	0
Os12t0124000-02	996	687.632	0	0
Os12t0124000-04	968	659.7	0	0
Os08t0265500-01	3643	3334.63	446	4.90614
Os04t0525900-01	1880	1571.63	1357	31.6725
Os09t0351800-00	627	320.731	0	0
Os05t0533450-00	978	669.655	4	0.21911
Os06t0488125-00	1855	1546.63	0	0
Os06t0520733-00	375	101.91	0	0
Os06t0102600-01	898	589.955	16.627	1.03383
Os06t0707400-02	2025	1716.63	11	0.235054
Os06t0707400-01	2693	2384.63	0	0
Os07t0546200-01	687	379.908	11	1.06211
Os03t0744650-00	1565	1256.63	749	21.8639
Os12t0190000-01	2086	1777.63	2214.2	45.6908
Os12t0190000-02	1292	983.632	1907.8	71.1463
Os06t0141133-00	1399	1090.63	2.58648	0.086993
Os01t0855700-01	2125	1816.63	31.8132	0.642383
Os08t0543500-01	3880	3571.63	55	0.564871
Os08t0485600-04	1933	1624.63	102.738	2.31967
Os08t0485600-03	1157	848.632	0	0
Os08t0485600-01	3970	3661.63	259.956	2.60422
Os08t0485600-02	2676	2367.63	317.307	4.91607
Os02t0298100-01	3630	3321.63	431	4.75969
Os01t0932500-01	2410	2101.63	0	0
Os09t0494200-01	1648	1339.63	198.07	5.42358
Os09t0494200-02	1453	1144.63	392.93	12.5922
Os01t0923000-01	735	427.527	1249	107.165
Os09t0347900-01	1691	1382.63	27	0.716325
Os02t0671400-02	460	165.603	12	2.65807
Os02t0671400-03	499	199.226	16.0401	2.95334
Os02t0671400-01	3869	3560.63	218.96	2.25575
Os12t0568500-01	506	205.442	2	0.357102
Os09t0521100-01	1492	1183.63	8	0.247928
Os05t0592350-00	553	248.992	1.14686	0.168957
Os12t0637000-00	1389	1080.63	36	1.22202
Os06t0225100-01	1698	1389.63	121	3.19403
Os07t0432100-00	315	66.6615	0	0
Os06t0522100-00	399	118.621	0	0
Os03t0142900-01	2129	1820.63	1401	28.2273
Os06t0571800-01	983	674.655	0	0
Os06t0571800-03	1782	1473.63	99	2.46433
Os06t0571800-02	1633	1324.63	0	0
Os04t0127800-01	3214	2905.63	50	0.631222
Os02t0119400-01	1049	740.632	600	29.7168
Os06t0251700-01	2760	2451.63	1423.77	21.3029
Os03t0744200-01	979	670.655	271.997	14.8771
Os04t0632750-00	2140	1831.63	0	0
Os09t0482100-01	2409	2100.63	58335.5	1018.68
Os10t0108700-01	1504	1195.63	0	0
Os10t0108700-02	1448	1139.63	0	0
Os05t0127200-01	2374	2065.63	0.0240849	0.000427706
Os05t0127200-02	2217	1908.63	60.978	1.17194
Os11t0594700-00	498	198.391	24	4.43753
Os07t0120300-00	429	140.727	69	17.9856
Os04t0121300-00	2190	1881.63	0	0
Os06t0731800-01	1301	992.632	2618.04	96.7478
Os04t0615500-01	2440	2131.63	240	4.13002
Os01t0606200-00	288	53.728	10	6.82736
Os01t0647700-01	2521	2212.63	350	5.80246
Os04t0280251-00	3147	2838.63	2.55814	0.0330574
Os05t0451100-01	2070	1761.63	1364.53	28.4132
Os04t0516200-01	986	677.655	0	0
Os03t0799300-01	671	364.084	0	0
Os08t0556300-01	809	501.207	28	2.04925
Os02t0128800-03	937	628.872	175.218	10.2204
Os02t0128800-01	1375	1066.63	143.01	4.91818
Os02t0128800-02	1337	1028.63	796.772	28.4137
Os06t0298700-00	1158	849.632	0	0
Os04t0572100-01	1879	1570.63	9	0.210194
Os10t0558400-00	1194	885.632	0	0
Os01t0816400-01	1379	1070.63	0	0
Os01t0816400-02	6579	6270.63	1854	10.8455
Os09t0569700-01	1502	1193.63	106	3.25753
Os01t0848475-00	1973	1664.63	57.4434	1.26583
Os04t0481050-01	2877	2568.63	15.3996	0.219918
Os01t0688200-01	1296	987.632	315	11.6995
Os08t0324600-00	825	517.138	4	0.283731
Os05t0237100-01	997	688.632	203	10.8134
Os04t0613500-00	315	66.6615	0	0
Os02t0177800-02	2273	1964.63	1159	21.6399
Os02t0177800-01	1378	1069.63	0	0
Os02t0571300-01	2887	2578.63	0	0
Os09t0524300-00	1961	1652.63	38.9297	0.864087
Os06t0176000-01	1077	768.632	244.182	11.6533
Os09t0409000-01	977	668.655	20	1.09719
Os02t0106966-00	847	539.032	5	0.340258
Os12t0180600-00	1983	1674.63	0	0
Os04t0510200-01	1515	1206.63	212	6.44487
Os01t0596600-00	1188	879.632	0	0
Os12t0534200-01	823	515.138	231	16.4491
Os11t0596000-00	6336	6027.63	0	0
Os12t0609600-01	1092	783.632	5	0.234051
Os02t0698100-01	1484	1175.63	180	5.61635
Os03t0780600-02	397	117.223	66.8538	20.9202
Os03t0780600-01	1738	1429.63	1660.86	42.615
Os02t0208675-00	1209	900.632	131	5.33552
Os05t0465400-01	1096	787.632	0	0
Os11t0528300-01	835	527.067	981	68.2741
Os03t0793950-00	474	177.512	0.342348	0.0707444
Os10t0567900-01	1813	1504.63	2	0.0487588
Os06t0472700-02	1629	1320.63	455.777	12.6597
Os06t0472700-01	1717	1408.63	496.223	12.9221
Os10t0351200-00	1610	1301.63	0	0
Os01t0646700-03	539	235.744	53.1416	8.2689
Os01t0646700-02	1622	1313.63	275.031	7.68
Os01t0646700-01	2881	2572.63	550.717	7.85243
Os03t0626800-01	1492	1183.63	480.484	14.8907
Os03t0626800-02	1391	1082.63	150.516	5.09981
Os04t0403400-01	3288	2979.63	99	1.21878
Os10t0410600-02	1225	916.632	1061.58	42.4825
Os10t0410600-01	566	261.429	27.4151	3.84671
Os09t0306800-01	2320	2011.63	482	8.78924
Os03t0818000-00	1224	915.632	469	18.7891
Os04t0578800-02	1742	1433.63	411.633	10.5323
Os04t0578800-01	2284	1975.63	933.14	17.3258
Os05t0447500-00	1944	1635.63	452.603	10.1504
Os11t0702700-02	1867	1558.63	139.577	3.2849
Os11t0702700-01	1911	1602.63	36.4235	0.833682
Os12t0165700-01	1642	1333.63	1044.34	28.725
Os03t0575200-01	2904	2595.63	245	3.46239
Os04t0348400-01	1770	1461.63	248	6.22396
Os02t0694800-01	1565	1256.63	50	1.45954
Os01t0633900-01	1252	943.632	34	1.32169
Os04t0581000-01	1361	1052.63	274	9.54832
Os07t0495200-01	933	624.893	4267.94	250.534
Os01t0852100-01	2122	1813.63	16.1743	0.327137
Os01t0127200-01	2288	1979.63	20	0.370594
Os01t0604000-01	1388	1079.63	4.57967	0.155601
Os02t0744650-00	1206	897.632	229.579	9.38182
Os09t0455900-01	1083	774.632	33	1.56269
Os04t0521900-01	776	468.288	14	1.09665
Os01t0510500-01	2012	1703.63	453	9.75384
Os05t0214100-01	892	583.955	0	0
Os05t0214100-02	3242	2933.63	1003	12.5415
Os06t0529800-01	1678	1369.63	882	23.6221
Os04t0502200-01	3810	3501.63	1204	12.6127
Os05t0445100-02	894	585.955	29.897	1.87161
Os05t0445100-01	2396	2087.63	0	0
Os06t0598900-02	347	84.3739	0	0
Os06t0598900-01	1806	1497.63	4611	112.939
Os08t0481100-01	1773	1464.63	20	0.500904
Os09t0508200-01	1088	779.632	11.5591	0.543862
Os01t0116900-00	1548	1239.63	28	0.828549
Os06t0332450-00	1286	977.632	7.45675	0.279787
Os03t0765100-01	813	505.207	255	18.515
Os06t0134400-01	1528	1219.63	226	6.79724
Os01t0934900-00	792	484.239	19	1.43928
Os07t0656100-01	2329	2020.63	284	5.15566
Os04t0692200-01	1119	810.632	236	10.6793
Os04t0692200-02	321	69.681	9	4.73785
Os11t0552600-01	1330	1021.63	366	13.1413
Os05t0503100-00	1066	757.632	279	13.5082
Os01t0823951-00	352	87.4949	3	1.25774
Os01t0661000-01	1606	1297.63	570	16.113
Os01t0661000-02	1364	1055.63	0	0
Os01t0382200-01	1445	1136.63	0	0
Os09t0474800-01	2832	2523.63	939.387	13.6544
Os09t0474800-02	3383	3074.63	4.61298	0.0550353
Os08t0384100-01	1468	1159.63	962	30.4304
Os01t0362533-01	621	314.861	105	12.2327
Os12t0230200-01	3544	3235.63	9.58778	0.108696
Os12t0230200-02	2385	2076.63	6.54641	0.115637
Os03t0341000-01	1164	855.632	512	21.9501
Os09t0423400-01	2223	1914.63	168.055	3.21974
Os09t0423400-02	1904	1595.63	11.9445	0.274593
Os05t0116800-00	1221	912.632	0.999862	0.0401881
Os02t0582400-01	1050	741.632	955.423	47.2563
Os02t0582400-02	987	678.655	291.577	15.7601
Os07t0516300-01	935	626.893	1548	90.5797
Os07t0206700-02	2884	2575.63	11.2662	0.160453
Os07t0206700-01	1524	1215.63	3080.73	92.9619
Os02t0749300-02	927	618.935	230.176	13.6417
Os02t0749300-01	1354	1045.63	125.824	4.41406
Os02t0753000-01	1423	1114.63	10	0.329095
Os09t0453300-01	1491	1182.63	24.8295	0.770144
Os09t0453300-02	1391	1082.63	4.17046	0.141305
Os03t0647500-02	1907	1598.63	675.324	15.4959
Os03t0647500-01	1481	1172.63	54.6759	1.71036
Os11t0579100-01	2780	2471.63	125	1.85515
Os10t0131500-00	1158	849.632	0	0
Os07t0580500-01	1206	897.632	1234	50.4278
Os10t0571900-00	1182	873.632	27	1.13367
Os03t0652050-00	2701	2392.63	11.1008	0.17019
Os01t0229600-01	943	634.808	113	6.52964
Os09t0476401-00	393	114.256	0	0
Os01t0699950-01	3144	2835.63	1	0.0129361
Os08t0338900-01	2256	1947.63	243.404	4.58432
Os08t0338900-02	2232	1923.63	184.596	3.52008
Os10t0372100-01	3629	3320.63	193	2.13201
Os03t0777100-01	1847	1538.63	504	12.0157
Os09t0411900-01	1230	921.632	0	0
Os02t0164400-00	560	255.667	23	3.29995
Os07t0546600-01	1748	1439.63	129	3.28694
Os05t0144300-01	3738	3429.63	759	8.11797
Os04t0404000-01	516	214.493	4	0.68407
Os06t0542200-01	1691	1382.63	56	1.48571
Os08t0107700-01	1362	1053.63	23.667	0.823961
Os01t0750666-00	1201	892.632	5.66431	0.23277
Os12t0135200-01	1463	1154.63	81	2.57332
Os05t0169900-01	1653	1344.63	171.444	4.67704
Os07t0567801-01	1119	810.632	64	2.89607
Os03t0194300-01	1781	1472.63	128.559	3.20231
Os11t0194600-01	1244	935.632	0	0
Os03t0107100-00	1260	951.632	4	0.154186
Os07t0249700-01	1573	1264.63	842	24.4231
Os09t0545051-00	845	537.032	0	0
Os03t0796700-00	715	407.682	8	0.719817
Os05t0391200-01	1605	1296.63	450	12.7306
Os02t0719700-01	888	579.955	158	9.99346
Os02t0699150-00	802	494.207	0	0
Os07t0547700-00	1737	1428.63	1	0.0256763
Os04t0543900-01	2948	2639.63	26.8326	0.372883
Os04t0543900-02	1884	1575.63	2597.17	60.4642
Os02t0257100-01	765	457.319	0	0
Os04t0415000-01	830	522.103	878	61.6867
Os11t0449600-01	531	228.267	0	0
Os02t0805400-01	549	245.228	27	4.03875
Os02t0183500-00	1557	1248.63	5	0.146889
Os01t0833700-01	2041	1732.63	1269.96	26.8866
Os04t0599800-02	2342	2033.63	1424.13	25.688
Os04t0599800-01	2568	2259.63	10.8706	0.176469
Os06t0248200-01	672	365.072	1	0.100479
Os03t0405100-01	1395	1086.63	1080	36.4581
Os12t0153433-00	665	358.12	132	13.5207
Os05t0418000-01	1761	1452.63	3750	94.6954
Os02t0765400-01	1554	1245.63	236	6.94985
Os06t0696566-01	505	204.52	3	0.538069
Os01t0329800-01	2780	2471.63	579.067	8.59405
Os01t0329800-02	1733	1424.63	195.933	5.04497
Os01t0205100-01	1647	1338.63	362	9.91974
Os12t0112500-01	1689	1380.63	149	3.95878
Os07t0622700-01	1509	1200.63	247	7.5464
Os12t0141000-01	2950	2641.63	13	0.180519
Os01t0275900-00	2016	1707.63	56	1.20295
Os01t0127450-00	573	268.142	1	0.136801
Os06t0503400-01	1146	837.632	3203	140.267
Os02t0621850-01	992	683.632	3.70166	0.198622
Os02t0669700-01	1236	927.632	235	9.29277
Os03t0727800-01	1564	1255.63	98	2.86297
Os01t0570700-01	1096	787.632	2933	136.597
Os12t0153600-00	894	585.955	26	1.62765
Os01t0226600-02	2555	2246.63	39.4455	0.644048
Os01t0226600-01	2776	2467.63	24.5545	0.365009
Os10t0456400-02	2229	1920.63	875.482	16.7208
Os10t0456400-01	2287	1978.63	2057.52	38.1445
Os05t0150400-01	2391	2082.63	552	9.72254
Os07t0488400-01	2064	1755.63	0	0
Os01t0881966-02	2735	2426.63	129.068	1.95105
Os01t0881966-01	2770	2461.63	26.9315	0.40132
Os11t0152700-01	2026	1717.63	170.906	3.64989
Os11t0152700-02	1908	1599.63	113.094	2.59342
Os07t0439000-01	2786	2477.63	231	3.42002
Os03t0403501-00	1492	1183.63	3	0.0929732
Os09t0110100-01	2645	2336.63	333	5.22766
Os04t0636200-01	1577	1268.63	149	4.30828
Os03t0577000-01	1084	775.632	16319	771.775
Os01t0564600-00	1194	885.632	1	0.041419
Os11t0512000-01	1360	1051.63	0	0
Os01t0164800-01	5396	5087.63	309	2.2279
Os07t0693500-02	884	575.975	24.5747	1.56509
Os07t0693500-01	2983	2674.63	1765	24.2066
Os02t0813083-00	345	83.0409	51	22.5284
Os08t0192950-00	1461	1152.63	8.82321	0.280795
Os10t0181600-01	1236	927.632	2	0.0790874
Os10t0181600-02	1252	943.632	0	0
Os11t0109950-00	645	338.366	9	0.975684
Os02t0510400-01	700	392.829	23	2.14772
Os02t0668900-00	1116	807.632	1	0.0454192
Os03t0379100-01	2539	2230.63	691	11.3633
Os05t0579200-01	2180	1871.63	21	0.411578
Os02t0689550-00	1340	1031.63	110.957	3.94533
Os12t0612400-01	3061	2752.63	82.8186	1.10365
Os12t0612400-02	2238	1929.63	487.181	9.26124
Os03t0143000-01	2617	2308.63	204	3.24137
Os08t0547900-01	1915	1606.63	157.934	3.60589
Os01t0837600-01	680	372.997	128	12.588
Os04t0357300-01	2271	1962.63	62	1.15879
Os02t0282600-01	2466	2157.63	141	2.39715
Os05t0190000-00	1015	706.632	149	7.73475
Os04t0480600-01	846	538.032	0	0
Os07t0250100-00	1536	1227.63	4	0.119521
Os01t0221700-00	1008	699.632	9	0.471874
Os03t0196900-01	976	667.655	308	16.922
Os03t0182700-02	1044	735.632	2290	114.19
Os05t0324100-01	685	377.959	42	4.07622
Os01t0290700-01	730	422.555	847	73.528
Os07t0212200-01	1521	1212.63	0	0
Os07t0530300-01	1043	734.632	568	28.3617
Os07t0156732-01	2244	1935.63	391.84	7.42573
Os11t0208800-01	2373	2064.63	12.5754	0.223425
Os07t0559550-00	424	136.804	0	0
Os03t0804500-01	856	548.032	204	13.6546
Os03t0158000-01	1046	737.632	18	0.895129
Os07t0561800-01	989	680.655	637.808	34.3729
Os07t0561800-02	1376	1067.63	91.1917	3.13319
Os02t0118400-02	1859	1550.63	15.4639	0.365817
Os02t0118400-01	1800	1491.63	397.536	9.77615
Os08t0372166-00	1145	836.632	1	0.0438448
Os03t0701000-02	1560	1251.63	317.478	9.30442
Os03t0701000-01	3795	3486.63	260.522	2.74089
Os05t0378900-03	242	36.8665	0	0
Os05t0378900-01	2761	2452.63	465.913	6.96827
Os05t0378900-02	1461	1152.63	484.087	15.4059
Os01t0200400-01	1166	857.632	388	16.5952
Os10t0560200-01	1081	772.632	85	4.03552
Os02t0551900-01	1544	1235.63	853	25.3229
Os08t0150150-01	4091	3782.63	104	1.00854
Os08t0238500-00	835	527.067	0	0
Os05t0127300-02	2042	1733.63	493.869	10.4498
Os05t0127300-01	2479	2170.63	1384.13	23.3907
Os03t0756300-01	819	511.19	1859	133.398
Os09t0494800-00	741	433.498	3	0.253856
Os02t0737300-00	405	122.86	3	0.8957
Os01t0976600-01	1355	1046.63	879	30.8069
Os02t0213100-01	580	274.903	0	0
Os12t0244100-03	1667	1358.63	622.061	16.7952
Os12t0244100-04	1293	984.632	1057.7	39.4039
Os12t0244100-02	2201	1892.63	97.8933	1.89732
Os12t0244100-01	2459	2150.63	592.351	10.1034
Os03t0756000-01	946	637.787	12638.9	726.921
Os06t0139200-02	429	140.727	10	2.60661
Os06t0139200-01	1422	1113.63	184	6.06079
Os05t0205050-00	648	341.331	77	8.27499
Os04t0507950-01	591	285.618	2	0.256861
Os05t0258000-00	984	675.655	15	0.814365
Os09t0499600-01	3135	2826.63	439	5.69703
Os12t0614800-00	1254	945.632	1.20894	0.0468959
Os12t0533800-01	1564	1255.63	50	1.4607
Os01t0668100-01	1040	731.632	54	2.70741
Os03t0803000-01	1126	817.632	3717	166.758
Os11t0600900-01	1009	700.632	88	4.60729
Os03t0790500-01	1322	1013.63	853	30.8689
Os12t0607800-01	1768	1459.63	0	0
Os06t0260250-00	1362	1053.63	177.24	6.17058
Os02t0118200-01	1609	1300.63	819	23.0984
Os08t0498400-01	1149	840.632	402.306	17.5551
Os08t0498400-02	1465	1156.63	159.694	5.06463
Os01t0676900-01	784	476.288	15	1.15525
Os05t0486200-01	728	420.584	1349	117.656
Os03t0639233-00	345	83.0409	0	0
Os05t0519600-01	961	652.7	1.18053	0.0663461
Os05t0519600-02	2089	1780.63	103.819	2.13874
Os05t0230501-01	239	35.8032	68	69.6691
Os04t0382700-01	3323	3014.63	293.612	3.57267
Os04t0382700-02	819	511.19	169.388	12.155
Os03t0267100-01	4022	3713.63	112.686	1.11308
Os07t0525100-01	1458	1149.63	1	0.0319076
Os03t0563600-01	1404	1095.63	1589	53.2001
Os03t0178200-02	1000	691.632	4.2491e-008	2.25359e-009
Os03t0178200-01	1071	762.632	28	1.34678
Os07t0102100-02	2916	2607.63	0	0
Os07t0102100-01	3152	2843.63	0	0
Os08t0179900-01	1135	826.632	1015	45.0409
Os02t0176900-00	999	690.632	10	0.531137
Os07t0692900-01	3521	3212.63	880.727	10.0562
Os12t0239900-01	553	248.992	26	3.83037
Os04t0560200-01	753	445.409	257	21.1654
Os08t0531200-01	3155	2846.63	643.97	8.29827
Os11t0689100-01	3777	3468.63	313	3.31008
Os11t0689100-02	2265	1956.63	0	0
Os12t0577900-00	1526	1217.63	0	0
Os01t0172900-00	888	579.955	1	0.0632497
Os03t0193700-00	682	374.984	53.5533	5.23874
Os11t0575200-00	1308	999.632	0	0
Os01t0159600-01	851	543.032	359	24.2506
Os05t0403400-01	1328	1019.63	328	11.8
Os01t0217400-00	1273	964.632	5	0.190135
Os11t0543900-01	1783	1474.63	3.10424	0.0772192
Os11t0111800-00	486	187.956	16	3.1226
Os09t0380200-01	1203	894.632	250	10.2506
Os08t0193100-02	1884	1575.63	32.7231	0.761821
Os08t0193100-01	1505	1196.63	5.27686	0.161759
Os08t0154250-01	2009	1700.63	17	0.366684
Os09t0453100-01	2765	2456.63	4695.67	70.115
Os03t0644000-01	2307	1998.63	242	4.44156
Os12t0284800-00	844	536.05	98	6.70616
Os11t0160700-01	3156	2847.63	134	1.72613
Os11t0160700-02	2232	1923.63	0	0
Os01t0764300-01	1732	1423.63	311	8.01338
Os03t0113000-02	1634	1325.63	0	0
Os03t0113000-01	1609	1300.63	12	0.338439
Os09t0494300-02	1747	1438.63	1013.99	25.8545
Os09t0494300-01	1315	1006.63	20.0133	0.729292
Os09t0503700-01	1900	1591.63	47	1.0832
Os03t0348200-00	1674	1365.63	0	0
Os02t0817050-00	2550	2241.63	0	0
Os08t0554699-00	677	370.059	3	0.297374
Os01t0514700-01	2616	2307.63	1208.76	19.2145
Os04t0544100-01	2711	2402.63	190	2.90081
Os09t0526800-02	3192	2883.63	117.663	1.49677
Os09t0526800-01	1099	790.632	795.337	36.9003
Os03t0321000-01	1035	726.632	832	42.0012
Os03t0821000-00	1420	1111.63	3.43761	0.113436
Os04t0174850-00	494	194.821	135	25.4185
Os05t0588700-01	3023	2714.63	36	0.486457
Os04t0456100-01	756	448.364	4	0.327252
Os10t0357700-01	1831	1522.63	228	5.49279
Os08t0282200-01	2243	1934.63	193	3.65942
Os11t0617800-01	781	473.288	147	11.3932
Os03t0128500-01	1983	1674.63	374	8.19229
Os02t0763900-01	1852	1543.63	364	8.64989
Os09t0568700-01	1035	726.632	416	21.0006
Os09t0279400-01	1154	845.632	0	0
Os01t0228300-01	991	682.655	474	25.4701
Os01t0727200-00	789	481.255	23	1.75309
Os02t0208500-01	673	366.072	1	0.100204
Os03t0347500-01	1492	1183.63	0	0
