target_id	length	eff_length	est_counts	tpm
transcript-orf152a	459	179.604	2	0.449737
transcript-nad5	231	35.7941	2	2.25664
transcript-orf162	489	206.088	1	0.195971
transcript-orf187	564	276.22	3	0.438642
transcript-rps12-2	378	114.956	2	0.702652
transcript-rps2-2	1452	1161.2	20	0.695614
transcript-nad7	143	50.2535	8	6.42935
transcript-orf284	855	564.508	6	0.429265
transcript-mat-r	2037	1746.2	13	0.300673
transcript-rps3-2	74	38.4211	0	0
Os09t0508300-01	2067	1776.2	2215	50.3647
Os03t0181550-00	1473	1182.2	114.164	3.90016
Os07t0593000-01	770	479.716	167	14.0597
Os04t0597700-01	1914	1623.2	1	0.0248813
Os06t0608300-02	2055	1764.2	1106.88	25.3394
Os06t0608300-01	3519	3228.2	929.257	11.6257
Os04t0618100-01	619	329.84	17	2.08156
Os06t0225600-01	889	598.43	11	0.742374
Os01t0873800-01	4471	4180.2	200	1.93231
Os06t0237950-00	761	470.748	113.256	9.71663
Os12t0149700-01	1544	1253.2	211	6.79997
Os12t0141800-01	2251	1960.2	0	0
Os06t0492750-00	1481	1190.2	56.9952	1.93403
Os07t0544900-01	1121	830.195	952	46.3127
Os06t0662225-00	592	303.359	0	0
Os12t0510900-01	488	205.201	37	7.28226
Os03t0782300-01	1146	855.195	0	0
Os09t0427100-01	1358	1067.2	70	2.6491
Os05t0167600-01	1417	1126.2	34	1.2193
Os04t0452100-02	2884	2593.2	19.5916	0.305125
Os04t0452100-01	4628	4337.2	5.40839	0.050362
Os08t0248000-00	609	320.025	1	0.1262
Os08t0471850-00	1168	877.195	1.58082	0.0727827
Os07t0176600-01	2209	1918.2	1	0.0210548
Os06t0230801-00	641	351.544	37	4.25075
Os01t0734100-01	842	551.563	464	33.9755
Os02t0607500-00	1746	1455.2	18	0.499568
Os01t0563000-01	1666	1375.2	1.85359	0.0544369
Os01t0563000-04	2165	1874.2	0	0
Os01t0563000-03	924	633.287	2.14641	0.136885
Os01t0563000-05	1160	869.195	0	0
Os01t0563000-02	2287	1996.2	0	0
Os01t0563000-06	828	537.563	0	0
Os01t0973300-01	2914	2623.2	343	5.28089
Os01t0889800-01	1312	1021.2	47	1.8588
Os06t0635500-00	1034	743.195	0	0
Os06t0303501-00	568	280.089	0	0
Os08t0260400-00	1139	848.195	745	35.4735
Os03t0729000-01	1981	1690.2	3	0.0716849
Os08t0538600-01	1718	1427.2	7244	204.993
Os10t0534700-01	2121	1830.2	0	0
Os12t0248600-01	579	290.687	6	0.833623
Os04t0659200-01	2487	2196.2	29	0.533299
Os09t0465800-01	747	456.794	891	78.7772
Os12t0128900-00	534	247.648	0	0
Os05t0433900-00	729	438.824	1	0.092035
Os04t0569300-02	1273	982.195	0	0
Os04t0569300-01	1341	1050.2	92	3.53803
Os05t0400800-01	1311	1020.2	544.634	21.5608
Os05t0400800-02	820	529.581	447.366	34.1173
Os03t0226800-01	3558	3267.2	6	0.0741685
Os01t0878400-01	1760	1469.2	260.459	7.15984
Os08t0359050-00	606	317.057	3	0.382144
Os01t0544450-01	2811	2520.2	1132	18.1408
Os08t0549450-00	466	185.68	7.4982	1.63093
Os02t0749900-01	1389	1098.2	620	22.8011
Os04t0570125-00	1358	1067.2	0	0
Os06t0528600-01	1591	1300.2	114	3.54111
Os02t0832400-01	2632	2341.2	0	0
Os02t0832400-02	2960	2669.2	487.904	7.3824
Os08t0162900-00	314	73.3535	0	0
Os01t0810300-01	789	498.667	59	4.77843
Os12t0124000-05	925	634.287	12	0.764081
Os12t0124000-01	937	646.265	0	0
Os12t0124000-03	1024	733.195	0	0
Os12t0124000-02	996	705.219	0	0
Os12t0124000-04	968	677.265	1	0.0596327
Os08t0265500-01	3643	3352.2	446	5.3734
Os04t0525900-01	1880	1589.2	1772	45.0329
Os09t0351800-00	627	337.751	0	0
Os05t0533450-00	978	687.265	1	0.0587651
Os06t0488125-00	1855	1564.2	0	0
Os06t0520733-00	375	112.762	0	0
Os06t0102600-01	898	607.37	15.8917	1.05672
Os06t0707400-02	2025	1734.2	8	0.18631
Os06t0707400-01	2693	2402.2	0	0
Os07t0546200-01	687	397.075	1	0.101712
Os03t0744650-00	1565	1274.2	702	22.2508
Os12t0190000-01	2086	1795.2	4680.17	105.292
Os12t0190000-02	1292	1001.2	1419.83	57.2745
Os06t0141133-00	1399	1108.2	0	0
Os01t0855700-01	2125	1834.2	22.5496	0.49652
Os08t0543500-01	3880	3589.2	13	0.146282
Os08t0485600-04	1933	1642.2	90.4658	2.22486
Os08t0485600-03	1157	866.195	0	0
Os08t0485600-01	3970	3679.2	179.562	1.97108
Os08t0485600-02	2676	2385.2	486.972	8.24563
Os02t0298100-01	3630	3339.2	315	3.80989
Os01t0932500-01	2410	2119.2	0	0
Os09t0494200-01	1648	1357.2	149.236	4.44095
Os09t0494200-02	1453	1162.2	299.764	10.417
Os01t0923000-01	735	444.809	1071	97.2432
Os09t0347900-01	1691	1400.2	41	1.1826
Os02t0671400-02	460	180.484	22.6716	5.07326
Os02t0671400-03	499	215.128	9.553	1.79344
Os02t0671400-01	3869	3578.2	219.775	2.48061
Os12t0568500-01	506	221.465	0	0
Os09t0521100-01	1492	1201.2	8	0.26898
Os05t0592350-00	553	265.639	1.12186	0.170565
Os12t0637000-00	1389	1098.2	68	2.50077
Os06t0225100-01	1698	1407.2	127	3.64496
Os07t0432100-00	315	73.9035	0	0
Os06t0522100-00	399	130.792	0	0
Os03t0142900-01	2129	1838.2	1388	30.4959
Os06t0571800-01	983	692.242	0	0
Os06t0571800-03	1782	1491.2	85	2.30212
Os06t0571800-02	1633	1342.2	0	0
Os04t0127800-01	3214	2923.2	153	2.11386
Os02t0119400-01	1049	758.195	685	36.4883
Os06t0251700-01	2760	2469.2	1526.14	24.9623
Os03t0744200-01	979	688.265	224.06	13.1477
Os04t0632750-00	2140	1849.2	0	0
Os09t0482100-01	2409	2118.2	46646.5	889.4
Os10t0108700-01	1504	1213.2	0	0
Os10t0108700-02	1448	1157.2	0	0
Os05t0127200-01	2374	2083.2	0	0
Os05t0127200-02	2217	1926.2	57	1.19514
Os11t0594700-00	498	214.201	17	3.20531
Os07t0120300-00	429	154.604	51	13.3227
Os04t0121300-00	2190	1899.2	0	0
Os06t0731800-01	1301	1010.2	2602.72	104.056
Os04t0615500-01	2440	2149.2	287.924	5.41059
Os01t0606200-00	288	59.2441	1	0.681708
Os01t0647700-01	2521	2230.2	439	7.94996
Os04t0280251-00	3147	2856.2	0	0
Os05t0451100-01	2070	1779.2	1491.21	33.85
Os04t0516200-01	986	695.242	0	0
Os03t0799300-01	671	381.114	0	0
Os08t0556300-01	809	518.599	32	2.49208
Os02t0128800-03	937	646.265	0	0
Os02t0128800-01	1375	1084.2	264.181	9.84096
Os02t0128800-02	1337	1046.2	869.819	33.5784
Os06t0298700-00	1158	867.195	0	0
Os04t0572100-01	1879	1588.2	24.4625	0.622071
Os10t0558400-00	1194	903.195	0	0
Os01t0816400-01	1379	1088.2	0	0
Os01t0816400-02	6579	6288.2	2838	18.2276
Os09t0569700-01	1502	1211.2	86	2.86766
Os01t0848475-00	1973	1682.2	19.3566	0.464726
Os04t0481050-01	2877	2586.2	21.4524	0.33501
Os01t0688200-01	1296	1005.2	350	14.0625
Os08t0324600-00	825	534.581	24	1.81318
Os05t0237100-01	997	706.195	171	9.77946
Os04t0613500-00	315	73.9035	0	0
Os02t0177800-02	2273	1982.2	1084.8	22.1027
Os02t0177800-01	1378	1087.2	7.20356	0.267598
Os02t0571300-01	2887	2596.2	0	0
Os09t0524300-00	1961	1670.2	2.92063e-007	7.06241e-009
Os06t0176000-01	1077	786.195	205.543	10.5588
Os09t0409000-01	977	686.265	8	0.470806
Os02t0106966-00	847	556.545	75	5.44258
Os12t0180600-00	1983	1692.2	1	0.0238667
Os04t0510200-01	1515	1224.2	428	14.1201
Os01t0596600-00	1188	897.195	0	0
Os12t0534200-01	823	532.581	222	16.8349
Os11t0596000-00	6336	6045.2	0	0
Os12t0609600-01	1092	801.195	0	0
Os02t0698100-01	1484	1193.2	144	4.8741
Os03t0780600-02	397	129.257	84.2186	26.3146
Os03t0780600-01	1738	1447.2	1714.78	47.8548
Os02t0208675-00	1209	918.195	132	5.80607
Os05t0465400-01	1096	805.195	3	0.150475
Os11t0528300-01	835	544.563	957	70.9753
Os03t0793950-00	474	192.626	0	0
Os10t0567900-01	1813	1522.2	166.521	4.41817
Os06t0472700-02	1629	1338.2	252.696	7.62644
Os06t0472700-01	1717	1426.2	729.304	20.6525
Os10t0351200-00	1610	1319.2	0	0
Os01t0646700-03	539	252.301	25.19	4.0323
Os01t0646700-02	1622	1331.2	144.125	4.37263
Os01t0646700-01	2881	2590.2	818.011	12.7547
Os03t0626800-01	1492	1201.2	535.186	17.9943
Os03t0626800-02	1391	1100.2	214.814	7.88563
Os04t0403400-01	3288	2997.2	124	1.6709
Os10t0410600-02	1225	934.195	1042.63	45.0749
Os10t0410600-01	566	278.136	50.3735	7.31458
Os09t0306800-01	2320	2029.2	609	12.121
Os03t0818000-00	1224	933.195	488	21.1199
Os04t0578800-02	1742	1451.2	495.252	13.783
Os04t0578800-01	2284	1993.2	750.206	15.2011
Os05t0447500-00	1944	1653.2	542.091	13.2432
Os11t0702700-02	1867	1576.2	160.355	4.1088
Os11t0702700-01	1911	1620.2	73.6452	1.83578
Os12t0165700-01	1642	1351.2	1178.11	35.2138
Os03t0575200-01	2904	2613.2	371	5.73384
Os04t0348400-01	1770	1479.2	307	8.38217
Os02t0694800-01	1565	1274.2	42	1.33124
Os01t0633900-01	1252	961.195	44	1.84878
Os04t0581000-01	1361	1070.2	77	2.90584
Os07t0495200-01	933	642.287	3713.72	233.52
Os01t0852100-01	2122	1831.2	11.8742	0.261886
Os01t0127200-01	2288	1997.2	0	0
Os01t0604000-01	1388	1097.2	3.87179	0.142518
Os02t0744650-00	1206	915.195	141.484	6.24365
Os09t0455900-01	1083	792.195	3	0.152944
Os04t0521900-01	776	485.716	10	0.831497
Os01t0510500-01	2012	1721.2	485	11.3803
Os05t0214100-01	892	601.39	105.91	7.11256
Os05t0214100-02	3242	2951.2	707.09	9.67654
Os06t0529800-01	1678	1387.2	1102	32.0839
Os04t0502200-01	3810	3519.2	1446	16.5947
Os05t0445100-02	894	603.39	57.1408	3.82465
Os05t0445100-01	2396	2105.2	0	0
Os06t0598900-02	347	93.3662	0	0
Os06t0598900-01	1806	1515.2	4376	116.641
Os08t0481100-01	1773	1482.2	58	1.5804
Os09t0508200-01	1088	797.195	2.02456	0.102567
Os01t0116900-00	1548	1257.2	15	0.481872
Os06t0332450-00	1286	995.195	4.33716	0.176011
Os03t0765100-01	813	522.599	255	19.7068
Os06t0134400-01	1528	1237.2	342.575	11.1831
Os01t0934900-00	792	501.65	7	0.56356
Os07t0656100-01	2329	2038.2	215	4.26026
Os04t0692200-01	1119	828.195	266	12.9716
Os04t0692200-02	321	77.2729	6	3.13594
Os11t0552600-01	1330	1039.2	426	16.556
Os05t0503100-00	1066	775.195	261	13.5979
Os01t0823951-00	352	96.7516	4	1.66973
Os01t0661000-01	1606	1315.2	674	20.6973
Os01t0661000-02	1364	1073.2	1.991e-005	7.49266e-007
Os01t0382200-01	1445	1154.2	0	0
Os09t0474800-01	2832	2541.2	1119.65	17.7946
Os09t0474800-02	3383	3092.2	23.3475	0.304942
Os08t0384100-01	1468	1177.2	990	33.9649
Os01t0362533-01	621	331.829	199	24.2204
Os12t0230200-01	3544	3253.2	25.6481	0.318411
Os12t0230200-02	2385	2094.2	20.9725	0.404461
Os03t0341000-01	1164	873.195	101	4.67147
Os09t0423400-01	2223	1932.2	145.164	3.03425
Os09t0423400-02	1904	1613.2	1.83611	0.045968
Os05t0116800-00	1221	930.195	3	0.130254
Os02t0582400-01	1050	759.195	1089.91	57.9805
Os02t0582400-02	987	696.242	235.087	13.6368
Os07t0516300-01	935	644.265	1069	67.0126
Os07t0206700-02	2884	2593.2	22.4561	0.349737
Os07t0206700-01	1524	1233.2	3516.54	115.167
Os02t0749300-02	927	636.287	229.908	14.593
Os02t0749300-01	1354	1063.2	159.092	6.04337
Os02t0753000-01	1423	1132.2	24	0.856118
Os09t0453300-01	1491	1200.2	47.5207	1.5991
Os09t0453300-02	1391	1100.2	3.47926	0.12772
Os03t0647500-02	1907	1616.2	678.963	16.9666
Os03t0647500-01	1481	1190.2	121.037	4.10717
Os11t0579100-01	2780	2489.2	98	1.59005
Os10t0131500-00	1158	867.195	0	0
Os07t0580500-01	1206	915.195	857	37.8191
Os10t0571900-00	1182	891.195	19	0.861042
Os03t0652050-00	2701	2410.2	6.85878	0.114931
Os01t0229600-01	943	652.265	47	2.91016
Os09t0476401-00	393	126.236	0	0
Os01t0699950-01	3144	2853.2	0	0
Os08t0338900-01	2256	1965.2	353.742	7.26984
Os08t0338900-02	2232	1941.2	9.25784	0.192612
Os10t0372100-01	3629	3338.2	156	1.88737
Os03t0777100-01	1847	1556.2	560	14.5334
Os09t0411900-01	1230	939.195	28	1.20405
Os02t0164400-00	560	272.358	13	1.92773
Os07t0546600-01	1748	1457.2	93	2.57756
Os05t0144300-01	3738	3447.2	949	11.1184
Os04t0404000-01	516	230.643	4	0.700427
Os06t0542200-01	1691	1400.2	92	2.65364
Os08t0107700-01	1362	1071.2	20.2559	0.763708
Os01t0750666-00	1201	910.195	4.9289	0.218705
Os12t0135200-01	1463	1172.2	63	2.17062
Os05t0169900-01	1653	1362.2	117.333	3.47876
Os07t0567801-01	1119	828.195	48	2.34073
Os03t0194300-01	1781	1490.2	89.1974	2.41742
Os11t0194600-01	1244	953.195	0	0
Os03t0107100-00	1260	969.195	3	0.125013
Os07t0249700-01	1573	1282.2	861	27.1202
Os09t0545051-00	845	554.545	0	0
Os03t0796700-00	715	424.882	20	1.9011
Os05t0391200-01	1605	1314.2	474	14.5667
Os02t0719700-01	888	597.43	150	10.1402
Os02t0699150-00	802	511.616	0	0
Os07t0547700-00	1737	1446.2	1	0.0279265
Os04t0543900-01	2948	2657.2	37.7318	0.573492
Os04t0543900-02	1884	1593.2	1574.27	39.9074
Os02t0257100-01	765	474.732	0	0
Os04t0415000-01	830	539.563	883	66.0939
Os11t0449600-01	531	244.789	0	0
Os02t0805400-01	549	261.789	32	4.93675
Os02t0183500-00	1557	1266.2	7	0.223275
Os01t0833700-01	2041	1750.2	1441.86	33.2721
Os04t0599800-02	2342	2051.2	1466.24	28.8696
Os04t0599800-01	2568	2277.2	23.7609	0.421411
Os06t0248200-01	672	382.114	0	0
Os03t0405100-01	1395	1104.2	1199	43.8548
Os12t0153433-00	665	375.177	135	14.5325
Os05t0418000-01	1761	1470.2	3499	96.1197
Os02t0765400-01	1554	1263.2	770	24.6186
Os06t0696566-01	505	220.548	7	1.28185
Os01t0329800-01	2780	2489.2	1342.03	21.7744
Os01t0329800-02	1733	1442.2	6.97232	0.195252
Os01t0205100-01	1647	1356.2	333	9.91666
Os12t0112500-01	1689	1398.2	147.331	4.25569
Os07t0622700-01	1509	1218.2	195	6.46489
Os12t0141000-01	2950	2659.2	10	0.151877
Os01t0275900-00	2016	1725.2	34	0.795947
Os01t0127450-00	573	284.861	2	0.283557
Os06t0503400-01	1146	855.195	3538	167.084
Os02t0621850-01	992	701.219	3.94916	0.227455
Os02t0669700-01	1236	945.195	195	8.33214
Os03t0727800-01	1564	1273.2	99	3.14039
Os01t0570700-01	1096	805.195	2550	127.904
Os12t0153600-00	894	603.39	63	4.21683
Os01t0226600-02	2555	2264.2	28.9543	0.516468
Os01t0226600-01	2776	2485.2	42.0457	0.683289
Os10t0456400-02	2229	1938.2	270.528	5.63712
Os10t0456400-01	2287	1996.2	2360.47	47.7573
Os05t0150400-01	2391	2100.2	619	11.9035
Os07t0488400-01	2064	1773.2	0	0
Os01t0881966-02	2735	2444.2	166.734	2.75507
Os01t0881966-01	2770	2479.2	25.2655	0.411586
Os11t0152700-01	2026	1735.2	199.464	4.64258
Os11t0152700-02	1908	1617.2	97.5363	2.43583
Os07t0439000-01	2786	2495.2	266	4.30547
Os03t0403501-00	1492	1201.2	0	0
Os09t0110100-01	2645	2354.2	185	3.17375
Os04t0636200-01	1577	1286.2	30	0.942015
Os03t0577000-01	1084	793.195	14817	754.438
Os01t0564600-00	1194	903.195	0	0
Os11t0512000-01	1360	1069.2	0	0
Os01t0164800-01	5396	5105.2	290	2.29419
Os07t0693500-02	884	593.43	26.0532	1.7731
Os07t0693500-01	2983	2692.2	2373	35.5987
Os02t0813083-00	345	92.0936	38	16.6647
Os08t0192950-00	1461	1170.2	16.827	0.580752
Os10t0181600-01	1236	945.195	1	0.0427289
Os10t0181600-02	1252	961.195	6.06478e-008	2.54828e-009
Os11t0109950-00	645	355.52	17	1.93121
Os02t0510400-01	700	410.008	13	1.28054
Os02t0668900-00	1116	825.195	1	0.0489426
Os03t0379100-01	2539	2248.2	800	14.3714
Os05t0579200-01	2180	1889.2	40	0.855119
Os02t0689550-00	1340	1049.2	121.598	4.68073
Os12t0612400-01	3061	2770.2	212.056	3.09161
Os12t0612400-02	2238	1947.2	306.944	6.36638
Os03t0143000-01	2617	2326.2	237	4.11477
Os08t0547900-01	1915	1624.2	85.1228	2.11666
Os01t0837600-01	680	390.089	5	0.517667
Os04t0357300-01	2271	1980.2	14	0.285538
Os02t0282600-01	2466	2175.2	133	2.46943
Os05t0190000-00	1015	724.195	64	3.56918
Os04t0480600-01	846	555.545	5	0.363492
Os07t0250100-00	1536	1245.2	17	0.551385
Os01t0221700-00	1008	717.195	12	0.675752
Os03t0196900-01	976	685.265	249	14.6752
Os03t0182700-02	1044	753.195	2208	118.395
Os05t0324100-01	685	395.089	38	3.88448
Os01t0290700-01	730	439.824	727	66.7573
Os07t0212200-01	1521	1230.2	0	0
Os07t0530300-01	1043	752.195	507	27.2221
Os07t0156732-01	2244	1953.2	277.298	5.73382
Os11t0208800-01	2373	2082.2	31.7258	0.615367
Os07t0559550-00	424	150.586	0	0
Os03t0804500-01	856	565.508	149	10.6412
Os03t0158000-01	1046	755.195	10	0.534791
Os07t0561800-01	989	698.242	497.813	28.7941
Os07t0561800-02	1376	1085.2	45.1871	1.68171
Os02t0118400-02	1859	1568.2	12.0602	0.310597
Os02t0118400-01	1800	1509.2	424.94	11.3717
Os08t0372166-00	1145	854.195	13	0.614653
Os03t0701000-02	1560	1269.2	114.534	3.64459
Os03t0701000-01	3795	3504.2	605.466	6.97823
Os05t0378900-03	242	39.6813	0	0
Os05t0378900-01	2761	2470.2	619.693	10.1319
Os05t0378900-02	1461	1170.2	319.307	11.0203
Os01t0200400-01	1166	875.195	343	15.8282
Os10t0560200-01	1081	790.195	91	4.65105
Os02t0551900-01	1544	1253.2	789	25.4274
Os08t0150150-01	4091	3800.2	95	1.00963
Os08t0238500-00	835	544.563	0	0
Os05t0127300-02	2042	1751.2	617.021	14.2301
Os05t0127300-01	2479	2188.2	1667.98	30.7856
Os03t0756300-01	819	528.581	1745	133.33
Os09t0494800-00	741	450.794	0	0
Os02t0737300-00	405	135.338	6.04946	1.80526
Os01t0976600-01	1355	1064.2	860	32.6378
Os02t0213100-01	580	291.648	0	0
Os12t0244100-03	1667	1376.2	838.231	24.5996
Os12t0244100-04	1293	1002.2	694.948	28.0055
Os12t0244100-02	2201	1910.2	413.109	8.73435
Os12t0244100-01	2459	2168.2	1814.71	33.8028
Os03t0756000-01	946	655.265	11936.9	735.726
Os06t0139200-02	429	154.604	13	3.39599
Os06t0139200-01	1422	1131.2	218	7.78328
Os05t0205050-00	648	358.448	65	7.3237
Os04t0507950-01	591	302.369	3	0.400708
Os05t0258000-00	984	693.242	17	0.990393
Os09t0499600-01	3135	2844.2	547	7.76732
Os12t0614800-00	1254	963.195	1.17643	0.0493282
Os12t0533800-01	1564	1273.2	50	1.58606
Os01t0668100-01	1040	749.195	16	0.862519
Os03t0803000-01	1126	835.195	4373	211.463
Os11t0600900-01	1009	718.195	36	2.02443
Os03t0790500-01	1322	1031.2	806	31.5673
Os12t0607800-01	1768	1477.2	0	0
Os06t0260250-00	1362	1071.2	355.187	13.3916
Os02t0118200-01	1609	1318.2	861	26.3795
Os08t0498400-01	1149	858.195	899.496	42.3308
Os08t0498400-02	1465	1174.2	199.504	6.86205
Os01t0676900-01	784	493.684	1	0.0818078
Os05t0486200-01	728	437.824	1161	107.097
Os03t0639233-00	345	92.0936	0	0
Os05t0519600-01	961	670.265	5.70935	0.34402
Os05t0519600-02	2089	1798.2	74.2906	1.66856
Os05t0230501-01	239	38.5472	43	45.0525
Os04t0382700-01	3323	3032.2	473.416	6.30565
Os04t0382700-02	819	528.581	79.5836	6.08072
Os03t0267100-01	4022	3731.2	142.532	1.5428
Os07t0525100-01	1458	1167.2	0	0
Os03t0563600-01	1404	1113.2	461	16.7253
Os03t0178200-02	1000	709.195	0.00885899	0.000504501
Os03t0178200-01	1071	780.195	20.9911	1.08662
Os07t0102100-02	2916	2625.2	0	0
Os07t0102100-01	3152	2861.2	0	0
Os08t0179900-01	1135	844.195	1050	50.2331
Os02t0176900-00	999	708.195	15	0.855425
Os07t0692900-01	3521	3230.2	1193.17	14.9183
Os12t0239900-01	553	265.639	13	1.97649
Os04t0560200-01	753	462.764	228	19.8984
Os08t0531200-01	3155	2864.2	615.965	8.68554
Os11t0689100-01	3777	3486.2	383	4.43701
Os11t0689100-02	2265	1974.2	0	0
Os12t0577900-00	1526	1235.2	0	0
Os01t0172900-00	888	597.43	1	0.0676015
Os03t0193700-00	682	392.089	50.2499	5.17601
Os11t0575200-00	1308	1017.2	0	0
Os01t0159600-01	851	560.526	2291	165.072
Os05t0403400-01	1328	1037.2	282	10.9808
Os01t0217400-00	1273	982.195	5	0.205597
Os11t0543900-01	1783	1492.2	6.49689	0.175842
Os11t0111800-00	486	203.39	2	0.39714
Os09t0380200-01	1203	912.195	272	12.0427
Os08t0193100-02	1884	1593.2	39.6008	1.00387
Os08t0193100-01	1505	1214.2	2.39917	0.0798024
Os08t0154250-01	2009	1718.2	32.5307	0.764653
Os09t0453100-01	2765	2474.2	4627.95	75.5437
Os03t0644000-01	2307	2016.2	293	5.8692
Os12t0284800-00	844	553.563	109	7.95248
Os11t0160700-01	3156	2865.2	187	2.63591
Os11t0160700-02	2232	1941.2	0	0
Os01t0764300-01	1732	1441.2	371	10.3967
Os03t0113000-02	1634	1343.2	2.5079e-008	7.54075e-010
Os03t0113000-01	1609	1318.2	3	0.0919147
Os09t0494300-02	1747	1456.2	972.252	26.9652
Os09t0494300-01	1315	1024.2	12.7478	0.502687
Os09t0503700-01	1900	1609.2	52	1.30508
Os03t0348200-00	1674	1383.2	0	0
Os02t0817050-00	2550	2259.2	6.68015	0.11942
Os08t0554699-00	677	387.089	4	0.417343
Os01t0514700-01	2616	2325.2	1068	18.5505
Os04t0544100-01	2711	2420.2	417	6.95872
Os09t0526800-02	3192	2901.2	97.2583	1.35392
Os09t0526800-01	1099	808.195	640.742	32.0192
Os03t0321000-01	1035	744.195	942	51.122
Os03t0821000-00	1420	1129.2	3.50427	0.125335
Os04t0174850-00	494	210.609	216	41.421
Os05t0588700-01	3023	2732.2	66	0.975609
Os04t0456100-01	756	465.764	2	0.173423
Os10t0357700-01	1831	1540.2	138	3.61865
Os08t0282200-01	2243	1952.2	170	3.51697
Os11t0617800-01	781	490.7	119	9.79432
Os03t0128500-01	1983	1692.2	433	10.3343
Os02t0763900-01	1852	1561.2	361	9.33885
Os09t0568700-01	1035	744.195	24	1.30247
