target_id	length	eff_length	est_counts	tpm
transcript-rps3	720	416.11	1	0.0909928
transcript-psbF	120	57.3784	0	0
transcript-rpl2	391	114.54	1.5	0.495849
transcript-rps16	40	17.8333	3	6.36948
transcript-nad6	618	315.156	5	0.600703
transcript-orf490	1473	1167.94	0	0
transcript-orf224	675	371.394	8	0.815586
transcript-rps13	351	87.159	0	0
transcript-rpl2-2	840	535.706	2	0.141357
transcript-orf165	498	202.089	1	0.187358
transcript-atp9	225	30.0072	101	127.442
transcript-rps7-3	447	158.302	1	0.239182
transcript-cox2	388	112.334	5	1.68528
transcript-orf181	546	245.964	1	0.153937
transcript-atp1	1530	1224.94	57	1.76187
transcript-nad9	573	271.689	11	1.53298
transcript-orfB	468	175.951	4	0.860762
transcript-atp6	1005	699.941	17	0.919608
transcript-rps1	519	221.122	1	0.171232
transcript-nad3	468	175.951	0	0
transcript-orf161	486	191.556	2	0.395322
transcript-ccmB	621	318.092	3	0.357095
transcript-nad4L	303	59.6407	0	0
transcript-nad4	461	169.931	0	0
transcript-orf258	777	472.873	0	0
transcript-orf173	522	223.796	38	6.42905
transcript-orf152b	459	168.295	1	0.22498
transcript-orf288	867	562.504	0	0
transcript-orfX	810	505.775	5	0.374307
transcript-orf153	462	170.804	0	0
transcript-rps4	1059	753.941	3	0.15066
transcript-orf176	531	231.968	0	0
transcript-rps19-2	282	49.8528	2	1.51899
transcript-ccmFc	749	444.995	8	0.680691
transcript-cox3	843	538.706	3	0.210855
transcript-ccmFn	1785	1479.94	2	0.0511683
transcript-orf160	483	188.978	1	0.200357
transcript-orf183	552	251.653	3	0.451372
transcript-nad1	386	110.86	3	1.02462
transcript-ccmC	723	419.096	3	0.271034
transcript-rpl5	567	265.914	18	2.56298
transcript-orf194	585	283.185	1	0.133704
transcript-orf25	594	291.752	8	1.03822
transcript-orf241	726	422.096	2	0.179405
transcript-cob	1194	888.941	7	0.298154
transcript-orf152a	459	168.295	3	0.674941
transcript-nad5	231	31.7162	0	0
transcript-orf162	489	194.155	2	0.390029
transcript-orf187	564	263.03	7	1.00765
transcript-rps12-2	378	105.092	2	0.720569
transcript-rps2-2	1452	1146.94	10	0.330122
transcript-nad7	143	55.7414	3	2.03779
transcript-orf284	855	550.56	6	0.412631
transcript-mat-r	2037	1731.94	12	0.262339
transcript-rps3-2	74	39.25	0	0
Os09t0508300-01	2067	1761.94	2320	49.8554
Os03t0181550-00	1473	1167.94	112.718	3.65416
Os07t0593000-01	770	465.92	129	10.4832
Os04t0597700-01	1914	1608.94	0	0
Os06t0608300-02	2055	1749.94	1541.98	33.3635
Os06t0608300-01	3519	3213.94	385.384	4.54016
Os04t0618100-01	619	316.146	15	1.79647
Os06t0225600-01	889	584.428	19	1.23094
Os01t0873800-01	4471	4165.94	213	1.93589
Os06t0237950-00	761	456.95	60.1381	4.98306
Os12t0149700-01	1544	1238.94	422	12.8967
Os12t0141800-01	2251	1945.94	2	0.0389149
Os06t0492750-00	1481	1175.94	50.7466	1.63394
Os07t0544900-01	1121	815.941	1070	49.6524
Os06t0662225-00	592	289.82	0	0
Os12t0510900-01	488	193.282	119	23.3115
Os03t0782300-01	1146	840.941	0	0
Os09t0427100-01	1358	1052.94	71	2.55311
Os05t0167600-01	1417	1111.94	183	6.23139
Os04t0452100-02	2884	2578.94	50.3554	0.739299
Os04t0452100-01	4628	4322.94	12.6446	0.110749
Os08t0248000-00	609	306.322	1	0.123605
Os08t0471850-00	1168	862.941	0	0
Os07t0176600-01	2209	1903.94	1	0.0198867
Os06t0230801-00	641	337.841	60	6.72442
Os01t0734100-01	842	537.706	556	39.1512
Os02t0607500-00	1746	1440.94	10	0.262766
Os01t0563000-01	1666	1360.94	0	0
Os01t0563000-04	2165	1859.94	0	0
Os01t0563000-03	924	619.226	0	0
Os01t0563000-05	1160	854.941	0	0
Os01t0563000-02	2287	1981.94	0	0
Os01t0563000-06	828	523.706	0	0
Os01t0973300-01	2914	2608.94	305	4.4264
Os01t0889800-01	1312	1006.94	84	3.15857
Os06t0635500-00	1034	728.941	0	0
Os06t0303501-00	568	266.852	0	0
Os08t0260400-00	1139	833.941	1462	66.3785
Os03t0729000-01	1981	1675.94	2	0.0451842
Os08t0538600-01	1718	1412.94	6859	183.803
Os10t0534700-01	2121	1815.94	0	0
Os12t0248600-01	579	277.458	10	1.36464
Os04t0659200-01	2487	2181.94	40	0.694116
Os09t0465800-01	747	442.995	915	78.2055
Os12t0128900-00	534	234.809	0	0
Os05t0433900-00	729	425.068	0	0
Os04t0569300-02	1273	967.941	26.656	1.04271
Os04t0569300-01	1341	1035.94	152.344	5.56808
Os05t0400800-01	1311	1005.94	437.023	16.4493
Os05t0400800-02	820	515.723	666.977	48.9677
Os03t0226800-01	3558	3252.94	4	0.0465585
Os01t0878400-01	1760	1454.94	124.604	3.24265
Os08t0359050-00	606	303.404	2	0.249588
Os01t0544450-01	2811	2505.94	1087	16.4238
Os08t0549450-00	466	174.185	1.05459	0.229239
Os02t0749900-01	1389	1083.94	621	21.6921
Os04t0570125-00	1358	1052.94	0	0
Os06t0528600-01	1591	1285.94	286	8.42094
Os02t0832400-01	2632	2326.94	0	0
Os02t0832400-02	2960	2654.94	117	1.66858
Os08t0162900-00	314	65.4834	0	0
Os01t0810300-01	789	484.841	30	2.34281
Os12t0124000-05	925	620.206	22.8988	1.39795
Os12t0124000-01	937	632.206	0	0
Os12t0124000-03	1024	718.941	0	0
Os12t0124000-02	996	690.964	0	0
Os12t0124000-04	968	663.077	0	0
Os08t0265500-01	3643	3337.94	452	5.12714
Os04t0525900-01	1880	1574.94	1582	38.0327
Os09t0351800-00	627	324.018	0	0
Os05t0533450-00	978	673.055	4	0.225022
Os06t0488125-00	1855	1549.94	0	0
Os06t0520733-00	375	102.925	0	0
Os06t0102600-01	898	593.409	22.9508	1.4644
Os06t0707400-02	2025	1719.94	7	0.154099
Os06t0707400-01	2693	2387.94	0	0
Os07t0546200-01	687	383.269	8	0.790317
Os03t0744650-00	1565	1259.94	831	24.9727
Os12t0190000-01	2086	1780.94	1879.63	39.9612
Os12t0190000-02	1292	986.941	1647.37	63.1996
Os06t0141133-00	1399	1093.94	0	0
Os01t0855700-01	2125	1819.94	18.3572	0.381914
Os08t0543500-01	3880	3574.94	51	0.540153
Os08t0485600-04	1933	1627.94	115.354	2.68293
Os08t0485600-03	1157	851.941	0	0
Os08t0485600-01	3970	3664.94	318.275	3.28815
Os08t0485600-02	2676	2370.94	348.371	5.56335
Os02t0298100-01	3630	3324.94	430	4.89666
Os01t0932500-01	2410	2104.94	0	0
Os09t0494200-01	1648	1342.94	79.2676	2.23488
Os09t0494200-02	1453	1147.94	454.732	14.9986
Os01t0923000-01	735	431.039	1079	94.7807
Os09t0347900-01	1691	1385.94	48	1.31133
Os02t0671400-02	460	169.05	13	2.91167
Os02t0671400-03	499	202.971	10.1006	1.88421
Os02t0671400-01	3869	3563.94	231.899	2.46368
Os12t0568500-01	506	209.355	1	0.180856
Os09t0521100-01	1492	1186.94	6	0.191398
Os05t0592350-00	553	252.594	1.02121	0.153077
Os12t0637000-00	1389	1083.94	37	1.29244
Os06t0225100-01	1698	1392.94	145	3.9414
Os07t0432100-00	315	66.0183	0	0
Os06t0522100-00	399	120.483	0	0
Os03t0142900-01	2129	1823.94	1120	23.25
Os06t0571800-01	983	678.032	0	0
Os06t0571800-03	1782	1476.94	126	3.23015
Os06t0571800-02	1633	1327.94	0	0
Os04t0127800-01	3214	2908.94	49	0.637788
Os02t0119400-01	1049	743.941	716	36.441
Os06t0251700-01	2760	2454.94	1549.97	23.9055
Os03t0744200-01	979	674.055	242.702	13.6331
Os04t0632750-00	2140	1834.94	1	0.0206345
Os09t0482100-01	2409	2103.94	54398.7	978.972
Os10t0108700-01	1504	1198.94	0	0
Os10t0108700-02	1448	1142.94	0	0
Os05t0127200-01	2374	2068.94	0	0
Os05t0127200-02	2217	1911.94	50	0.990172
Os11t0594700-00	498	202.089	4	0.749433
Os07t0120300-00	429	143.742	44	11.59
Os04t0121300-00	2190	1884.94	0	0
Os06t0731800-01	1301	995.941	2566.72	97.58
Os04t0615500-01	2440	2134.94	302	5.35595
Os01t0606200-00	288	52.5878	4	2.87999
Os01t0647700-01	2521	2215.94	442	7.5523
Os04t0280251-00	3147	2841.94	0	0
Os05t0451100-01	2070	1764.94	1246.38	26.7385
Os04t0516200-01	986	681.01	0	0
Os03t0799300-01	671	367.419	0	0
Os08t0556300-01	809	504.791	41	3.0753
Os02t0128800-03	937	632.206	136.501	8.17512
Os02t0128800-01	1375	1069.94	169.582	6.00115
Os02t0128800-02	1337	1031.94	796.917	29.2397
Os06t0298700-00	1158	852.941	0	0
Os04t0572100-01	1879	1573.94	14	0.336787
Os10t0558400-00	1194	888.941	0	0
Os01t0816400-01	1379	1073.94	0	0
Os01t0816400-02	6579	6273.94	2337	14.1037
Os09t0569700-01	1502	1196.94	117	3.70108
Os01t0848475-00	1973	1667.94	71.9	1.63216
Os04t0481050-01	2877	2571.94	17.4679	0.257156
Os01t0688200-01	1296	990.941	364	13.9081
Os08t0324600-00	825	520.723	5	0.363562
Os05t0237100-01	997	691.964	220	12.038
Os04t0613500-00	315	66.0183	0	0
Os02t0177800-02	2273	1967.94	1334.77	25.6809
Os02t0177800-01	1378	1072.94	2.22577	0.0785451
Os02t0571300-01	2887	2581.94	0	0
Os09t0524300-00	1961	1655.94	0	0
Os06t0176000-01	1077	771.941	208.293	10.2166
Os09t0409000-01	977	672.055	5	0.281696
Os02t0106966-00	847	542.67	13	0.907033
Os12t0180600-00	1983	1677.94	0	0
Os04t0510200-01	1515	1209.94	283	8.856
Os01t0596600-00	1188	882.941	0	0
Os12t0534200-01	823	518.723	256	18.6861
Os11t0596000-00	6336	6030.94	0	0
Os12t0609600-01	1092	786.941	3	0.144343
Os02t0698100-01	1484	1178.94	154	4.94588
Os03t0780600-02	397	119.006	70.9788	22.5826
Os03t0780600-01	1738	1432.94	1518.46	40.1228
Os02t0208675-00	1209	903.941	131	5.48715
Os05t0465400-01	1096	790.941	0	0
Os11t0528300-01	835	530.706	963	68.7049
Os03t0793950-00	474	181.127	2.09608	0.438166
Os10t0567900-01	1813	1507.94	7	0.175764
Os06t0472700-02	1629	1323.94	381.254	10.9034
Os06t0472700-01	1717	1411.94	625.746	16.7802
Os10t0351200-00	1610	1304.94	0	0
Os01t0646700-03	539	239.48	48.9225	7.7349
Os01t0646700-02	1622	1316.94	273.104	7.85193
Os01t0646700-01	2881	2575.94	622.925	9.1562
Os03t0626800-01	1492	1186.94	540.587	17.2445
Os03t0626800-02	1391	1085.94	84.4132	2.9432
Os04t0403400-01	3288	2982.94	103	1.3074
Os10t0410600-02	1225	919.941	1181.89	48.6445
Os10t0410600-01	566	264.941	38.1075	5.44598
Os09t0306800-01	2320	2014.94	535	10.0533
Os03t0818000-00	1224	918.941	488	20.107
Os04t0578800-02	1742	1436.94	553.693	14.5897
Os04t0578800-01	2284	1978.94	792.307	15.1592
Os05t0447500-00	1944	1638.94	475	10.9735
Os11t0702700-02	1867	1561.94	101.504	2.46056
Os11t0702700-01	1911	1605.94	109.496	2.58157
Os12t0165700-01	1642	1336.94	1211.06	34.2979
Os03t0575200-01	2904	2598.94	209	3.04484
Os04t0348400-01	1770	1464.94	264	6.82337
Os02t0694800-01	1565	1259.94	63	1.89324
Os01t0633900-01	1252	946.941	49	1.95924
Os04t0581000-01	1361	1055.94	195	6.99214
Os07t0495200-01	933	628.206	4131.96	249.041
Os01t0852100-01	2122	1816.94	14.8851	0.310188
Os01t0127200-01	2288	1982.94	23	0.439171
Os01t0604000-01	1388	1082.94	4.83308	0.16898
Os02t0744650-00	1206	900.941	270.775	11.3796
Os09t0455900-01	1083	777.941	10	0.486708
Os04t0521900-01	776	471.873	12	0.962879
Os01t0510500-01	2012	1706.94	539	11.956
Os05t0214100-01	892	587.409	0	0
Os05t0214100-02	3242	2936.94	981	12.647
Os06t0529800-01	1678	1372.94	1079	29.7567
Os04t0502200-01	3810	3504.94	1248	13.4818
Os05t0445100-02	894	589.409	31.3548	2.0142
Os05t0445100-01	2396	2090.94	0	0
Os06t0598900-02	347	84.7151	0	0
Os06t0598900-01	1806	1500.94	4643	117.125
Os08t0481100-01	1773	1467.94	29	0.748005
Os09t0508200-01	1088	782.941	12.2295	0.591418
Os01t0116900-00	1548	1242.94	47	1.43174
Os06t0332450-00	1286	980.941	5.27111	0.203458
Os03t0765100-01	813	508.758	280	20.8383
Os06t0134400-01	1528	1222.94	289	8.94762
Os01t0934900-00	792	487.841	18	1.39704
Os07t0656100-01	2329	2023.94	246	4.60206
Os04t0692200-01	1119	813.941	272	12.6529
Os04t0692200-02	321	69.2421	11	6.01503
Os11t0552600-01	1330	1024.94	445	16.439
Os05t0503100-00	1066	760.941	250	12.4395
Os01t0823951-00	352	87.7859	7	3.01918
Os01t0661000-01	1606	1300.94	645	18.7723
Os01t0661000-02	1364	1058.94	0	0
Os01t0382200-01	1445	1139.94	0	0
Os09t0474800-01	2832	2526.94	956.648	14.3342
Os09t0474800-02	3383	3077.94	28.3518	0.348767
Os08t0384100-01	1468	1162.94	1036	33.7301
Os01t0362533-01	621	318.092	127	15.117
Os12t0230200-01	3544	3238.94	16.1884	0.189241
Os12t0230200-02	2385	2079.94	12.6966	0.231128
Os03t0341000-01	1164	858.941	218	9.60967
Os09t0423400-01	2223	1917.94	201	3.96804
Os09t0423400-02	1904	1598.94	0	0
Os05t0116800-00	1221	915.941	1	0.0413378
Os02t0582400-01	1050	744.941	1026.63	52.1805
Os02t0582400-02	987	682.01	364.369	20.2286
Os07t0516300-01	935	630.206	1078	64.7667
Os07t0206700-02	2884	2578.94	14.7101	0.215968
Os07t0206700-01	1524	1218.94	3519.29	109.317
Os02t0749300-02	927	622.206	260.13	15.8297
Os02t0749300-01	1354	1048.94	142.87	5.1571
Os02t0753000-01	1423	1117.94	6	0.203211
Os09t0453300-01	1491	1185.94	35	1.11743
Os09t0453300-02	1391	1085.94	0	0
Os03t0647500-02	1907	1601.94	789.946	18.6709
Os03t0647500-01	1481	1175.94	66.0541	2.12682
Os11t0579100-01	2780	2474.94	155	2.37128
Os10t0131500-00	1158	852.941	0	0
Os07t0580500-01	1206	900.941	1112	46.733
Os10t0571900-00	1182	876.941	41	1.77023
Os03t0652050-00	2701	2395.94	10.7612	0.170058
Os01t0229600-01	943	638.142	112	6.64532
Os09t0476401-00	393	116.079	0	0
Os01t0699950-01	3144	2838.94	0	0
Os08t0338900-01	2256	1950.94	243.87	4.73292
Os08t0338900-02	2232	1926.94	247.13	4.85594
Os10t0372100-01	3629	3323.94	181	2.06177
Os03t0777100-01	1847	1541.94	595	14.6105
Os09t0411900-01	1230	924.941	1	0.0409356
Os02t0164400-00	560	259.215	29	4.23598
Os07t0546600-01	1748	1442.94	147	3.85731
Os05t0144300-01	3738	3432.94	923	10.1801
Os04t0404000-01	516	218.354	3	0.520206
Os06t0542200-01	1691	1385.94	59	1.61184
Os08t0107700-01	1362	1056.94	22.5456	0.807657
Os01t0750666-00	1201	895.941	7.94574	0.335792
Os12t0135200-01	1463	1157.94	81	2.64859
Os05t0169900-01	1653	1347.94	226.663	6.36687
Os07t0567801-01	1119	813.941	53	2.46546
Os03t0194300-01	1781	1475.94	126	3.23234
Os11t0194600-01	1244	938.941	0	0
Os03t0107100-00	1260	954.941	4	0.158598
Os07t0249700-01	1573	1267.94	914	27.2937
Os09t0545051-00	845	540.706	2.06861	0.144855
Os03t0796700-00	715	411.138	8	0.736746
Os05t0391200-01	1605	1299.94	476	13.8643
Os02t0719700-01	888	583.428	149	9.66973
Os02t0699150-00	802	497.808	0	0
Os07t0547700-00	1737	1431.94	0	0
Os04t0543900-01	2948	2642.94	34.9124	0.500158
Os04t0543900-02	1884	1578.94	2414.09	57.8899
Os02t0257100-01	765	460.935	0	0
Os04t0415000-01	830	525.706	965	69.5024
Os11t0449600-01	531	231.968	0	0
Os02t0805400-01	549	248.83	17	2.58679
Os02t0183500-00	1557	1251.94	0	0
Os01t0833700-01	2041	1735.94	1410.95	30.7746
Os04t0599800-02	2342	2036.94	1646.35	30.6026
Os04t0599800-01	2568	2262.94	24.6548	0.412518
Os06t0248200-01	672	368.407	1	0.102775
Os03t0405100-01	1395	1089.94	1093	37.9693
Os12t0153433-00	665	361.468	119	12.465
Os05t0418000-01	1761	1455.94	3960.55	102.997
Os02t0765400-01	1554	1248.94	859	26.0415
Os06t0696566-01	505	208.462	6	1.08978
Os01t0329800-01	2780	2474.94	843.891	12.9103
Os01t0329800-02	1733	1427.94	118.109	3.13176
Os01t0205100-01	1647	1341.94	389	10.9757
Os12t0112500-01	1689	1383.94	194	5.30762
Os07t0622700-01	1509	1203.94	265	8.33405
Os12t0141000-01	2950	2644.94	18	0.257675
Os01t0275900-00	2016	1710.94	47.6707	1.05495
Os01t0127450-00	573	271.689	2	0.278723
Os06t0503400-01	1146	840.941	3140	141.377
Os02t0621850-01	992	686.964	7.11404	0.392101
Os02t0669700-01	1236	930.941	309	12.5676
Os03t0727800-01	1564	1258.94	110	3.30828
Os01t0570700-01	1096	790.941	2902	138.921
Os12t0153600-00	894	589.409	43	2.76228
Os01t0226600-02	2555	2249.94	12.1563	0.204571
Os01t0226600-01	2776	2470.94	30.8437	0.472628
Os10t0456400-02	2229	1923.94	1315.04	25.8799
Os10t0456400-01	2287	1981.94	1497.96	28.617
Os05t0150400-01	2391	2085.94	631	11.4536
Os07t0488400-01	2064	1758.94	1	0.021526
Os01t0881966-02	2735	2429.94	184	2.86706
Os01t0881966-01	2770	2464.94	0	0
Os11t0152700-01	2026	1720.94	190.582	4.19307
Os11t0152700-02	1908	1602.94	111.418	2.6318
Os07t0439000-01	2786	2480.94	250	3.81539
Os03t0403501-00	1492	1186.94	0	0
Os09t0110100-01	2645	2339.94	379	6.13267
Os04t0636200-01	1577	1271.94	181	5.38799
Os03t0577000-01	1084	778.941	16705	812.002
Os01t0564600-00	1194	888.941	0	0
Os11t0512000-01	1360	1054.94	0	0
Os01t0164800-01	5396	5090.94	339	2.52126
Os07t0693500-02	884	579.428	35.6876	2.33202
Os07t0693500-01	2983	2677.94	2127	30.0733
Os02t0813083-00	345	83.3844	42	19.0713
Os08t0192950-00	1461	1155.94	8.86987	0.290534
Os10t0181600-01	1236	930.941	0	0
Os10t0181600-02	1252	946.941	5	0.199923
Os11t0109950-00	645	341.772	7	0.77549
Os02t0510400-01	700	396.191	20	1.91135
Os02t0668900-00	1116	810.941	0	0
Os03t0379100-01	2539	2233.94	803.83	13.6241
Os05t0579200-01	2180	1874.94	39	0.787576
Os02t0689550-00	1340	1034.94	94.9886	3.47513
Os12t0612400-01	3061	2755.94	83.0786	1.14139
Os12t0612400-02	2238	1932.94	611.921	11.9865
Os03t0143000-01	2617	2311.94	255	4.17618
Os08t0547900-01	1915	1609.94	97.5964	2.2953
Os01t0837600-01	680	376.307	66	6.64075
Os04t0357300-01	2271	1965.94	60	1.15557
Os02t0282600-01	2466	2160.94	190	3.32909
Os05t0190000-00	1015	709.941	149	7.94656
Os04t0480600-01	846	541.688	0	0
Os07t0250100-00	1536	1230.94	4	0.123038
Os01t0221700-00	1008	702.941	9	0.484774
Os03t0196900-01	976	671.055	304	17.1526
Os03t0182700-02	1044	738.941	2289	117.287
Os05t0324100-01	685	381.282	65	6.4548
Os01t0290700-01	730	426.068	784	69.6711
Os07t0212200-01	1521	1215.94	1	0.0311389
Os07t0530300-01	1043	737.941	583	29.9132
Os07t0156732-01	2244	1938.94	480.045	9.37417
Os11t0208800-01	2373	2067.94	17.1918	0.314774
Os07t0559550-00	424	139.637	0	0
Os03t0804500-01	856	551.56	112	7.68848
Os03t0158000-01	1046	740.941	10	0.511013
Os07t0561800-01	989	684.01	556.536	30.8068
Os07t0561800-02	1376	1070.94	81.4643	2.88016
Os02t0118400-02	1859	1553.94	15.2585	0.371786
Os02t0118400-01	1800	1494.94	418.741	10.6056
Os08t0372166-00	1145	839.941	10	0.450782
Os03t0701000-02	1560	1254.94	355.933	10.7389
Os03t0701000-01	3795	3489.94	279.067	3.02765
Os05t0378900-03	242	34.6763	0	0
Os05t0378900-01	2761	2455.94	513.97	7.92383
Os05t0378900-02	1461	1155.94	511.03	16.7389
Os01t0200400-01	1166	860.941	437	19.2187
Os10t0560200-01	1081	775.941	93	4.53805
Os02t0551900-01	1544	1238.94	892	27.2602
Os08t0150150-01	4091	3785.94	112	1.12011
Os08t0238500-00	835	530.706	0	0
Os05t0127300-02	2042	1736.94	353.928	7.71516
Os05t0127300-01	2479	2173.94	1119.07	19.4906
Os03t0756300-01	819	514.723	1935	142.338
Os09t0494800-00	741	437.01	2	0.173282
Os02t0737300-00	405	124.971	4	1.2119
Os01t0976600-01	1355	1049.94	1029	37.1079
Os02t0213100-01	580	278.43	0	0
Os12t0244100-03	1667	1361.94	792.155	22.0225
Os12t0244100-04	1293	987.941	1154.48	44.2455
Os12t0244100-02	2201	1895.94	179.081	3.57636
Os12t0244100-01	2459	2153.94	617.287	10.851
Os03t0756000-01	946	641.142	13116.9	774.627
Os06t0139200-02	429	143.742	16	4.21456
Os06t0139200-01	1422	1116.94	266	9.0171
Os05t0205050-00	648	344.749	68	7.46828
Os04t0507950-01	591	288.849	5	0.655411
Os05t0258000-00	984	679.032	25	1.39401
Os09t0499600-01	3135	2829.94	489	6.54255
Os12t0614800-00	1254	948.941	3.16533	0.126298
Os12t0533800-01	1564	1258.94	49	1.47369
Os01t0668100-01	1040	734.941	40	2.06074
Os03t0803000-01	1126	820.941	3754	173.14
Os11t0600900-01	1009	703.941	48	2.58179
Os03t0790500-01	1322	1016.94	551	20.515
Os12t0607800-01	1768	1462.94	0	0
Os06t0260250-00	1362	1056.94	161.798	5.79612
Os02t0118200-01	1609	1303.94	852	24.7398
Os08t0498400-01	1149	843.941	504.056	22.6143
Os08t0498400-02	1465	1159.94	189.944	6.20018
Os01t0676900-01	784	479.857	12	0.946858
Os05t0486200-01	728	424.096	1202	107.314
Os03t0639233-00	345	83.3844	1	0.454078
Os05t0519600-01	961	656.099	3.28185	0.189393
Os05t0519600-02	2089	1783.94	117.718	2.49849
Os05t0230501-01	239	33.9115	74	82.6228
Os04t0382700-01	3323	3017.94	352	4.41619
Os04t0382700-02	819	514.723	177	13.0201
Os03t0267100-01	4022	3716.94	114.059	1.16187
Os07t0525100-01	1458	1152.94	1	0.0328404
Os03t0563600-01	1404	1098.94	1422	48.9937
Os03t0178200-02	1000	694.941	15.2121	0.828813
Os03t0178200-01	1071	765.941	10.7879	0.533282
Os07t0102100-02	2916	2610.94	0	0
Os07t0102100-01	3152	2846.94	0	0
Os08t0179900-01	1135	829.941	989	45.1195
Os02t0176900-00	999	693.941	11	0.600186
Os07t0692900-01	3521	3215.94	955	11.2437
Os12t0239900-01	553	252.594	35	5.2464
Os04t0560200-01	753	448.981	290	24.456
Os08t0531200-01	3155	2849.94	710	9.43274
Os11t0689100-01	3777	3471.94	420	4.58028
Os11t0689100-02	2265	1959.94	0	0
Os12t0577900-00	1526	1220.94	0	0
Os01t0172900-00	888	583.428	0	0
Os03t0193700-00	682	378.294	65.2445	6.53025
Os11t0575200-00	1308	1002.94	0	0
Os01t0159600-01	851	546.634	282	19.533
Os05t0403400-01	1328	1022.94	311	11.5113
Os01t0217400-00	1273	967.941	9	0.352054
Os11t0543900-01	1783	1477.94	6	0.153713
Os11t0111800-00	486	191.556	9	1.77895
Os09t0380200-01	1203	897.941	290	12.2283
Os08t0193100-02	1884	1578.94	36.7858	0.882125
Os08t0193100-01	1505	1199.94	9.21415	0.290744
Os08t0154250-01	2009	1703.94	20.0982	0.4466
Os09t0453100-01	2765	2459.94	4938.73	76.0161
Os03t0644000-01	2307	2001.94	324	6.12786
Os12t0284800-00	844	539.706	86	6.03332
Os11t0160700-01	3156	2850.94	198	2.62962
Os11t0160700-02	2232	1926.94	0	0
Os01t0764300-01	1732	1426.94	356	9.44625
Os03t0113000-02	1634	1328.94	1.02742e-008	2.92723e-010
Os03t0113000-01	1609	1303.94	7	0.203262
Os09t0494300-02	1747	1441.94	1044.5	27.4268
Os09t0494300-01	1315	1009.94	14.504	0.543761
Os09t0503700-01	1900	1594.94	67	1.59054
Os03t0348200-00	1674	1368.94	0	0
Os02t0817050-00	2550	2244.94	7.88185	0.132935
Os08t0554699-00	677	373.37	0	0
Os01t0514700-01	2616	2310.94	1179.3	19.3219
Os04t0544100-01	2711	2405.94	251	3.95006
Os09t0526800-02	3192	2886.94	138.762	1.8199
Os09t0526800-01	1099	793.941	696.238	33.2036
Os03t0321000-01	1035	729.941	886	45.958
Os03t0821000-00	1420	1114.94	1.1677	0.0396547
Os04t0174850-00	494	198.538	167	31.8485
Os05t0588700-01	3023	2717.94	29	0.403992
Os04t0456100-01	756	451.966	2	0.167548
Os10t0357700-01	1831	1525.94	215	5.33477
Os08t0282200-01	2243	1937.94	230	4.49368
Os11t0617800-01	781	476.857	187	14.848
Os03t0128500-01	1983	1677.94	429	9.68046
Os02t0763900-01	1852	1546.94	382	9.34986
Os09t0568700-01	1035	729.941	272	14.109
Os09t0279400-01	1154	848.941	0	0
Os01t0228300-01	991	685.987	539	29.7501
Os01t0727200-00	789	484.841	22	1.71806
Os02t0208500-01	673	369.407	0	0
Os03t0347500-01	1492	1186.94	0	0
Os06t0667400-01	3993	3687.94	227.063	2.33119
